,TEAM_ABBREVIATION,PLAYER_NAME,SEASON_ID,GAME_ID,GAME_DATE,MATCHUP,converted_minutes,rolling_10_avg_minutes,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT,rolling_10_avg_EFG_PCT,rolling_10_avg_FTA_RATE,rolling_10_avg_TM_TOV_PCT,rolling_10_avg_OREB_PCT,rolling_10_avg_OPP_EFG_PCT,rolling_10_avg_OPP_FTA_RATE,rolling_10_avg_OPP_TOV_PCT,rolling_10_avg_OPP_OREB_PCT,game_count
118,SAS,Tony Parker,22010,0021000581,2011-01-14,SAS vs. DAL,25.05,33.125,0.667,,5.0,0.0,,,,,0.4702,,10.59,0.0087,,,,,39
119,BOS,Jaylen Brown,22021,22100635,2022-01-14,BOS @ PHI,32.016666666666666,38.178333333333335,0.444,0.231,18.5,0.0,0.491,0.345,0.095,0.2,0.5437000000000001,0.21460000000000004,11.6,0.027699999999999995,0.5006000000000002,0.19039999999999996,0.1347,0.2445,28
120,NYK,Josh Harrellson,22011,0021100645,2012-03-16,NYK vs. IND,7.9,9.986666666666668,1.167,,0.0,0.0,,,,,0.5571428571428572,,10.0,0.0497,,,,,24
121,LAL,Malik Monk,22021,22100649,2022-01-15,LAL @ DEN,24.75,31.75333333333333,0.4,0.104,15.4,0.043,0.728,0.13,0.082,0.222,0.6212,0.24169999999999997,6.92,0.017599999999999998,0.5258,0.25379999999999997,0.13510000000000003,0.2704,37
122,DAL,Delonte West,22011,0021100002,2011-12-25,DAL vs. MIA,24.633333333333333,,0.5,,21.4,0.0,,,,,,,,,,,,,0
123,DEN,Richard Jefferson,22017,0021700127,2017-11-03,DEN vs. MIA,0.0,1.1055555555555554,,,,0.0,,,,,0.0,0.25,0.0,0.0,0.65,0.5,0.0,0.333,6
124,SAC,KZ Okpala,22022,0022200563,2023-01-03,SAC @ UTA,7.033333333333333,4.051666666666667,0.0,0.2,0.0,0.0,0.5,0.5,0.22,0.667,0.42857142857142855,0.2595714285714286,21.428571428571427,0.0,0.44371428571428567,0.5782857142857143,0.13685714285714284,0.23757142857142857,35
125,MIA,Maurice Harkless,22020,0022000447,2021-02-18,MIA @ SAC,0.0,1.3333333333333335,,,,0.0,,,,,0.0,0.185,0.0,0.0063,0.727,0.136,0.19,0.222,25
126,CHA,Jeff Adrien,22013,0021300129,2013-11-15,CHA @ CLE,0.0,8.4375,,,,0.0,,,,,0.5951666666666666,,2.0833333333333335,0.07625,,,,,8
127,SAS,Nando De Colo,22012,0021200776,2013-02-13,SAS @ CLE,11.783333333333333,12.598333333333333,0.333,,16.7,0.0,,,,,0.3686666666666667,,11.922222222222224,0.0396,,,,,53
128,MIA,Joel Anthony,42012,0041200102,2013-04-23,MIA vs. MIL,2.3,2.216666666666667,1.0,,0.0,0.0,,,,,0.0,,100.0,0.0,,,,,1
129,ATL,Justin Anderson,22018,0021800928,2019-03-01,ATL vs. CHI,4.933333333333334,2.3616666666666664,0.0,0.125,50.0,0.0,0.45,0.8,0.242,0.25,0.19433333333333333,0.2728333333333333,0.0,0.0,0.43916666666666665,0.17966666666666667,0.057999999999999996,0.11199999999999999,45
130,GSW,Marreese Speights,22014,0021400981,2015-03-14,GSW vs. NYK,17.4,7.611666666666667,0.25,,0.0,0.118,,,,,0.2917142857142857,,7.942857142857144,0.0091,,,,,64
131,HOU,Demetrius Jackson,22017,0021700070,2017-10-27,HOU @ CHA,0.0,7.703333333333333,,,,0.0,,,,,0.1,0.19225,38.875,0.020999999999999998,0.47350000000000003,0.23249999999999998,0.13525,0.09575,5
132,DET,Jonas Jerebko,22012,0021200620,2013-01-23,DET @ CHI,0.0,0.0,,,,0.0,,,,,,,,0.0,,,,,41
133,NOP,Tyreke Evans,22013,0021300354,2013-12-15,NOP @ DEN,0.0,24.755,,,,0.0,,,,,0.4053,,13.809999999999999,0.03,,,,,21
134,PHI,Lou Williams,42010,0041000111,2011-04-16,PHI @ MIA,22.766666666666666,,0.4,,6.3,0.0,,,,,,,,,,,,,0
135,NYK,Shake Milton,42023,0042300211,2024-05-06,NYK vs. IND,0.0,0.0,,,,0.0,,,,,,,,0.0,,,,,6
136,UTA,Trevor Booker,22014,0021400048,2014-11-03,UTA @ LAC,27.416666666666668,22.099999999999998,0.667,,14.3,0.08,,,,,0.7093333333333334,,12.666666666666666,0.10866666666666665,,,,,3
137,PHX,Miles Plumlee,22013,0021300807,2014-02-19,PHX vs. BOS,19.833333333333332,22.725,0.333,,40.0,0.095,,,,,0.42869999999999997,,10.26,0.1008,,,,,52
138,IND,Lance Stephenson,42013,0041300201,2014-05-05,IND vs. WAS,34.71666666666667,34.31666666666667,0.385,,20.0,0.0,,,,,0.522,,14.314285714285713,0.044,,,,,7
139,MEM,Nick Calathes,22013,0021300173,2013-11-20,MEM @ GSW,3.6,6.898333333333335,0.0,,50.0,0.0,,,,,0.38,,25.76,0.0,,,,,11
140,MEM,David Roddy,22023,0022300164,2023-11-08,MEM vs. MIA,12.95,23.599999999999998,0.5,0.269,40.0,0.125,0.4,0.3,0.225,0.286,0.49857142857142855,0.178,7.728571428571429,0.018571428571428572,0.5737142857142857,0.2952857142857143,0.14657142857142857,0.21214285714285716,7
141,NOH,Al-Farouq Aminu,22011,0021100435,2012-02-15,NOH @ MIL,16.6,21.206666666666663,0.2,,0.0,0.067,,,,,0.33940000000000003,,21.8,0.05369999999999999,,,,,28
142,PHX,Josh Childress,22010,0021001156,2011-04-05,PHX @ CHI,14.75,13.035,0.4,,16.7,0.188,,,,,0.477125,,10.787500000000001,0.056400000000000006,,,,,76
143,SAS,Patty Mills,22016,0021600264,2016-11-29,SAS vs. ORL,19.166666666666668,23.79333333333333,0.5,0.364,20.0,0.0,0.446,0.108,0.172,0.238,0.6533,0.277125,12.879999999999999,0.0184,0.50425,0.254625,0.1525,0.26737500000000003,17
144,ATL,Jeff Teague,22015,0021500736,2016-02-03,ATL @ PHI,23.05,26.27833333333333,0.417,,6.3,0.0,,,,,0.5377,,15.219999999999999,0.010499999999999999,,,,,47
145,BOS,Terry Rozier,42016,0041600302,2017-05-19,BOS vs. CLE,18.116666666666667,15.393333333333334,0.6,0.143,27.3,0.0,0.529,0.265,0.103,0.167,0.40499999999999997,0.39312499999999995,3.25,0.0418,0.475,0.328375,0.16849999999999998,0.2655,14
146,DET,Anthony Tolliver,22017,0021700386,2017-12-10,DET vs. BOS,22.283333333333335,18.32,0.833,0.324,18.2,0.04,0.557,0.257,0.233,0.316,0.5092,0.2399,10.879999999999999,0.0063,0.5294,0.3321,0.1567,0.1749,24
147,HOU,Jae'Sean Tate,22020,0022000044,2020-12-28,HOU @ DEN,25.45,37.233333333333334,0.417,0.234,27.3,0.063,0.49,0.49,0.102,0.233,0.611,,7.7,0.03,,,,,1
148,BOS,Lamar Stevens,22023,0022300542,2024-01-13,BOS vs. HOU,6.75,4.3549999999999995,0.0,0.154,33.3,0.0,0.429,0.429,0.22,0.667,0.5834999999999999,0.33999999999999997,5.0,0.0351,0.4555,0.37375,0.11775,0.27025,37
149,MIA,P.J. Tucker,22021,22100225,2021-11-18,MIA vs. WAS,31.783333333333335,28.428333333333335,1.071,0.246,0.0,0.034,0.656,0.167,0.224,0.143,0.7391,0.26739999999999997,14.65,0.06520000000000001,0.5329,0.25610000000000005,0.13419999999999999,0.21599999999999997,15
150,PHX,Sebastian Telfair,22011,0021100642,2012-03-15,PHX @ LAC,33.8,13.9,0.273,,5.0,0.0,,,,,0.5591999999999999,,14.66,0.031799999999999995,,,,,42
151,CHI,Cristiano Felicio,22016,0021600532,2017-01-04,CHI @ CLE,11.016666666666667,16.26666666666667,0.0,0.474,0.0,0.133,0.348,0.217,0.159,0.267,0.49000000000000005,0.3014444444444444,8.5,0.14129999999999998,0.5173333333333334,0.2636666666666667,0.13633333333333333,0.23233333333333336,35
152,NYK,Iman Shumpert,22013,0021301085,2014-03-28,NYK @ PHX,26.4,23.61,0.583,,0.0,0.0,,,,,0.5304444444444444,,7.822222222222223,0.046400000000000004,,,,,66
153,IND,Malcolm Brogdon,22021,22100284,2021-11-26,IND vs. TOR,35.583333333333336,34.096666666666664,0.45,0.113,4.2,0.0,0.5,0.231,0.11,0.206,0.5782,0.2029,9.510000000000002,0.0201,0.4875,0.25670000000000004,0.11800000000000002,0.21010000000000004,15
154,CHI,Alex Caruso,22021,22101082,2022-03-22,CHI @ MIL,29.766666666666666,23.023333333333333,0.3,0.105,14.3,0.028,0.636,0.145,0.142,0.16,0.3814444444444445,0.26366666666666666,11.488888888888887,0.0224,0.5107777777777778,0.28944444444444445,0.15244444444444444,0.21244444444444444,34
155,DEN,Mike Miller,22015,0021500998,2016-03-15,DEN @ ORL,0.0,1.7333333333333332,,,,0.0,,,,,0.5625,,0.0,0.0,,,,,66
156,BKN,Randy Foye,22016,0021600463,2016-12-26,BKN vs. CHA,20.716666666666665,6.951666666666666,0.75,0.222,0.0,0.0,0.438,0.2,0.161,0.318,0.4076666666666666,0.3448333333333333,30.149999999999995,0.0,0.49033333333333334,0.3661666666666667,0.1115,0.21033333333333334,24
157,SAS,Gary Neal,22010,0021000974,2011-03-11,SAS vs. SAC,25.583333333333332,20.653333333333332,0.429,,0.0,0.042,,,,,0.6995000000000001,,11.537500000000001,0.0073999999999999995,,,,,64
158,OKC,Olivier Sarr,22021,22100938,2022-03-02,OKC @ DEN,13.85,6.131666666666666,0.6,0.125,22.2,0.273,0.722,0.222,0.145,0.462,0.30419999999999997,0.08360000000000001,0.0,0.0043,0.3692,0.18560000000000001,0.23520000000000002,0.2682,10
159,ORL,Mario Hezonja,22016,0021600631,2017-01-18,ORL @ NOP,17.983333333333334,6.575,0.8,0.033,25.0,0.059,0.661,0.226,0.088,0.2,0.5508888888888889,0.18728571428571428,12.899999999999999,0.081,0.769142857142857,0.32299999999999995,0.10342857142857143,0.17242857142857143,43
160,NYK,Jared Jeffries,22010,0021001073,2011-03-25,NYK vs. MIL,2.35,20.305,0.0,,0.0,0.0,,,,,0.2383,,16.53,0.1166,,,,,57
161,CHA,Miles Bridges,22019,0021900970,2020-03-11,CHA @ MIA,34.733333333333334,30.393333333333334,0.344,0.267,4.5,0.059,0.492,0.094,0.091,0.189,0.40449999999999997,0.24830000000000002,6.790000000000001,0.0309,0.5668,0.23400000000000004,0.1394,0.26389999999999997,64
162,ORL,Tobias Harris,22015,0021500334,2015-12-11,ORL vs. CLE,16.633333333333333,32.415,0.0,,28.6,0.0,,,,,0.5393,,9.73,0.0328,,,,,22
163,PHX,Grant Hill,22011,0021100426,2012-02-14,PHX @ DEN,0.0,27.978333333333335,,,,0.0,,,,,0.5131,,10.51,0.0186,,,,,27
164,LAL,Max Christie,22022,0022201019,2023-03-12,LAL vs. NYK,0.0,2.6266666666666665,,,,0.0,,,,,0.125,0.3005,10.0,0.0,0.4385,0.25975000000000004,0.17024999999999998,0.109,59
165,LAL,Dennis Schroder,22020,0022000313,2021-02-01,LAL @ ATL,29.55,29.895,0.65,,0.0,0.04,,,,,0.43470000000000003,,9.92,0.030199999999999998,,,,,21
166,MEM,Jarell Martin,22016,0021600564,2017-01-08,MEM vs. UTA,0.0,10.636666666666667,,,,0.0,,,,,0.3,0.356,6.790000000000001,0.053099999999999994,0.44075000000000003,0.6886249999999999,0.184,0.22437500000000002,39
167,PHX,Mikal Bridges,22018,0021801019,2019-03-13,PHX vs. UTA,33.333333333333336,28.014999999999997,0.2,0.31,0.0,0.0,0.582,0.295,0.129,0.308,0.6446,0.33190000000000003,8.77,0.0245,0.5656,0.3537,0.17309999999999998,0.27649999999999997,68
168,IND,Aaron Holiday,22018,0021800504,2018-12-26,IND @ ATL,0.0,8.926666666666666,,,,0.0,,,,,0.39233333333333337,0.19116666666666662,6.8,0.0038,0.45366666666666666,0.27466666666666667,0.17333333333333334,0.24816666666666665,34
169,DET,Tayshaun Prince,22011,0021100691,2012-03-21,DET @ DEN,28.666666666666668,34.41833333333334,0.333,,0.0,0.043,,,,,0.5206,,9.53,0.032600000000000004,,,,,45
170,HOU,Christian Wood,22020,0022000799,2021-04-09,HOU @ LAC,30.616666666666667,30.053333333333335,0.633,0.333,0.0,0.0,0.723,0.196,0.08,0.158,0.4922222222222223,0.2632857142857143,6.68888888888889,0.0422,0.5568571428571428,0.2452857142857143,0.12214285714285714,0.2144285714285714,33
171,HOU,Kevin Porter Jr.,22021,22100865,2022-02-14,HOU @ UTA,29.483333333333334,30.893333333333334,0.333,0.333,0.0,0.065,0.623,0.211,0.118,0.385,0.6225,0.28630000000000005,12.989999999999998,0.011699999999999999,0.5692999999999999,0.24780000000000002,0.15250000000000002,0.25820000000000004,39
172,HOU,Patrick Beverley,22014,0021400488,2015-01-02,HOU @ NOP,18.1,35.06333333333333,0.214,,0.0,0.04,,,,,0.46529999999999994,,10.349999999999998,0.0534,,,,,20
173,SAS,Gary Neal,22011,0021100350,2012-02-04,SAS vs. OKC,19.633333333333333,23.218333333333334,0.188,,0.0,0.0,,,,,0.40390000000000004,,8.24,0.0126,,,,,19
174,ATL,Mike Muscala,42014,0041400105,2015-04-29,ATL vs. BKN,0.0,0.0,,,,0.0,,,,,,,,0.0,,,,,4
175,MIN,Nickeil Alexander-Walker,22023,0022300517,2024-01-10,MIN @ BOS,40.31666666666667,18.126666666666665,0.813,0.232,7.7,0.054,0.523,0.453,0.077,0.143,0.5216000000000001,0.25570000000000004,7.5,0.0186,0.5363,0.301,0.1549,0.21869999999999998,36
176,PHX,Langston Galloway,22020,0022000983,2021-05-04,PHX @ CLE,0.0,0.8116666666666668,,,,0.0,,,,,0.5,0.25,50.0,0.0,0.45,0.0,0.3625,0.2665,62
177,IND,Joe Young,22016,0021600805,2017-02-10,IND @ WAS,0.0,1.17,,,,0.0,,,,,0.3125,0.5656666666666667,0.0,0.0,0.6973333333333334,0.0,0.18800000000000003,0.13333333333333333,49
178,NOP,Jonas Valanciunas,22023,0022300659,2024-01-29,NOP @ BOS,19.616666666666667,23.37166666666667,0.444,,0.0,0.05,,,,,0.5709000000000001,,8.469999999999999,0.1365,,,,,46
179,HOU,Eric Gordon,22022,0022200165,2022-11-09,HOU @ TOR,28.583333333333332,30.93333333333333,0.35,0.327,7.1,0.0,0.525,0.279,0.099,0.412,0.5352222222222223,0.2667777777777778,11.877777777777776,0.0054444444444444445,0.5703333333333334,0.215,0.14788888888888888,0.2685555555555556,9
180,CLE,Channing Frye,22016,0021600977,2017-03-11,CLE @ ORL,16.433333333333334,23.118333333333332,0.714,0.444,0.0,0.071,0.367,0.467,0.057,0.15,0.5428,0.20137499999999997,9.3,0.0217,0.517,0.189625,0.1075,0.28300000000000003,57
181,LAL,Wesley Matthews,22020,0022000842,2021-04-15,LAL vs. BOS,22.966666666666665,14.503333333333334,0.214,0.196,0.0,0.0,0.825,0.125,0.183,0.222,0.359,0.1926,4.300000000000001,0.006900000000000001,0.5258,0.23040000000000002,0.156,0.2352,53
182,HOU,Tari Eason,22022,0022200722,2023-01-25,HOU vs. WAS,18.566666666666666,19.483333333333338,0.5,0.394,25.0,0.1,0.439,0.293,0.024,0.227,0.5393,0.2706,8.709999999999999,0.0882,0.5797000000000001,0.3056,0.15789999999999998,0.22600000000000003,47
183,MIA,Dwyane Wade,22013,0021300957,2014-03-12,MIA vs. BKN,37.166666666666664,30.879999999999995,0.727,,11.1,0.0,,,,,0.5627777777777777,,11.166666666666666,0.0581,,,,,48
184,MIN,Mickael Gelabale,22012,0021200745,2013-02-08,MIN vs. NYK,12.9,20.57333333333333,0.0,,0.0,0.0,,,,,0.5105999999999999,,7.859999999999999,0.0436,,,,,10
185,SAS,Boris Diaw,22014,0021400191,2014-11-22,SAS vs. BKN,33.016666666666666,26.92166666666667,0.556,,7.7,0.0,,,,,0.5714,,15.419999999999998,0.046700000000000005,,,,,12
186,LAL,DeAndre Jordan,22021,22100919,2022-02-27,LAL vs. NOP,9.216666666666667,2.2616666666666667,1.0,0.438,50.0,0.182,0.725,0.25,0.055,0.625,0.25,0.8605,7.15,0.0311,0.516,0.259,0.0745,0.30000000000000004,59
187,POR,Maurice Harkless,22016,0021600017,2016-10-27,POR vs. LAC,32.3,22.35,0.7,0.27,0.0,0.152,0.426,0.525,0.1,0.333,0.0,0.25,40.0,0.0,0.628,0.333,0.126,0.188,1
188,WAS,Jason Smith,22016,0021600461,2016-12-26,WAS vs. MIL,6.266666666666667,7.988333333333332,1.0,0.2,0.0,0.0,0.385,0.385,0.082,0.571,0.8247777777777778,0.31157142857142855,18.255555555555556,0.057999999999999996,0.6387142857142857,0.6571428571428573,0.15714285714285717,0.16428571428571428,29
189,MIA,Caleb Martin,22021,22100797,2022-02-05,MIA @ CHA,24.333333333333332,22.900000000000002,0.4,0.25,0.0,0.074,0.479,0.085,0.208,0.292,0.5172,0.22080000000000002,8.94,0.06549999999999999,0.5615,0.2822,0.14959999999999998,0.3303,43
190,POR,Shaedon Sharpe,22022,0022200830,2023-02-08,POR vs. GSW,21.516666666666666,20.675,0.786,0.394,11.1,0.25,0.573,0.049,0.153,0.15,0.49169999999999997,0.2756,3.31,0.0227,0.5932999999999999,0.28600000000000003,0.1424,0.2609,53
191,IND,Luis Scola,42013,0041300206,2014-05-15,IND @ WAS,9.533333333333333,11.983333333333334,0.333,,0.0,0.0,,,,,0.3255555555555556,,7.155555555555556,0.012,,,,,12
192,NYK,Jason Kidd,42012,0041200115,2013-05-01,NYK vs. BOS,21.416666666666668,30.291666666666664,0.0,,20.0,0.032,,,,,0.3125,,15.475,0.02525,,,,,4
193,SAS,Drew Eubanks,22020,0022000853,2021-04-16,SAS vs. POR,17.866666666666667,12.376666666666665,1.0,0.162,0.0,0.111,0.606,0.242,0.202,0.357,0.5988888888888888,0.3345714285714285,13.5,0.10200000000000001,0.526,0.2564285714285714,0.13814285714285715,0.20985714285714283,43
194,MIL,Stephen Jackson,22011,0021100416,2012-02-13,MIL vs. MIA,16.566666666666666,14.934999999999999,0.389,,10.0,0.063,,,,,0.3376666666666666,,11.1,0.0185,,,,,26
195,SAC,Malik Monk,22022,0022200338,2022-12-03,SAC @ LAC,16.233333333333334,23.275,0.591,0.229,0.0,0.0,0.486,0.343,0.127,0.316,0.5833,0.2812,12.749999999999998,0.020999999999999998,0.5784000000000001,0.3066,0.1628,0.24409999999999998,20
196,MIL,Giannis Antetokounmpo,22018,0021800640,2019-01-13,MIL @ ATL,30.866666666666667,32.82166666666667,0.559,0.371,11.8,0.059,0.467,0.23,0.232,0.367,0.58,0.3047000000000001,10.780000000000001,0.0533,0.5025999999999999,0.26589999999999997,0.1463,0.1869,39
197,WAS,Jan Vesely,22011,0021100711,2012-03-24,WAS vs. ATL,15.116666666666667,11.190000000000001,1.0,,0.0,0.133,,,,,0.45825000000000005,,12.299999999999999,0.1396,,,,,42
198,SAS,Jeff Ayres,22014,0021400191,2014-11-22,SAS vs. BKN,2.5,7.614999999999999,0.0,,0.0,0.0,,,,,0.2545,,19.5375,0.18019999999999997,,,,,12
199,POR,Anfernee Simons,22020,0022000477,2021-02-22,POR @ PHX,26.233333333333334,20.875,0.375,0.277,0.0,0.0,0.551,0.186,0.07,0.355,0.5915,0.29557142857142865,10.139999999999999,0.009,0.5378571428571429,0.3772857142857143,0.11028571428571429,0.294,28
200,MIA,James Johnson,22016,0021600921,2017-03-04,MIA vs. CLE,17.633333333333333,29.56666666666667,0.7,0.147,18.2,0.077,0.435,0.258,0.137,0.143,0.4849,0.27337500000000003,10.879999999999999,0.0407,0.48024999999999995,0.37862500000000004,0.13649999999999998,0.24499999999999997,62
201,PHX,Aaron Holiday,42021,42100226,2022-05-12,PHX @ DAL,0.0,1.4433333333333331,,,,0.0,,,,,0.8333999999999999,0.11299999999999999,0.0,0.065,0.3762,0.3952,0.29819999999999997,0.13340000000000002,11
202,IND,D.J. Augustin,22012,0021200981,2013-03-16,IND @ PHI,9.016666666666667,16.046666666666667,0.0,,0.0,0.0,,,,,0.33199999999999996,,11.6,0.014000000000000002,,,,,65
203,GSW,Stephen Curry,22016,0021600854,2017-02-23,GSW vs. LAC,32.18333333333333,32.83666666666666,0.813,0.444,13.8,0.045,0.453,0.375,0.127,0.162,0.5949,0.27430000000000004,7.890000000000001,0.019,0.5038,0.282,0.15230000000000002,0.24850000000000003,55
204,OKC,Markieff Morris,22018,0021801017,2019-03-13,OKC vs. BKN,0.0,17.05666666666667,,,,0.0,,,,,0.376,0.28640000000000004,2.5,0.023899999999999998,0.4906,0.39349999999999996,0.1607,0.19059999999999996,45
205,DET,Brandon Jennings,22013,0021300801,2014-02-19,DET @ CHA,35.11666666666667,37.75666666666667,0.5,,7.1,0.023,,,,,0.49470000000000003,,8.919999999999998,0.028600000000000004,,,,,51
206,MEM,Brandon Clarke,22022,0022200938,2023-03-01,MEM @ HOU,19.933333333333334,20.08166666666667,0.4,0.278,0.0,0.136,0.379,0.333,0.167,0.143,0.6152,0.2609,5.92,0.09720000000000001,0.5397000000000001,0.27759999999999996,0.12480000000000002,0.23569999999999997,54
207,SAC,Alex Len,22022,0022200263,2022-11-23,SAC @ ATL,0.0,0.6683333333333333,,,,0.0,,,,,0.5,0.222,0.0,0.0,0.3,1.35,0.2115,0.1,16
208,CLE,CJ Miles,22013,0021301057,2014-03-25,CLE vs. TOR,0.0,0.195,,,,0.0,,,,,0.0,,0.0,0.0,,,,,64
209,LAC,Luke Kennard,22020,0022000116,2021-01-06,LAC @ GSW,18.65,24.658333333333335,0.875,,16.7,0.0,,,,,0.586375,0.25139999999999996,12.325,0.00375,0.5506,0.33540000000000003,0.1116,0.2864,8
210,BOS,Jaylen Brown,22021,22100699,2022-01-23,BOS @ WAS,30.733333333333334,35.88166666666666,0.389,0.169,8.7,0.057,0.429,0.196,0.1,0.212,0.5295,0.2052,9.13,0.017499999999999998,0.5239,0.20679999999999996,0.1318,0.2129,33
211,PHI,Ignas Brazdeikis,22020,0022000758,2021-04-04,PHI vs. MEM,7.9,0.0,0.0,0.438,0.0,0.0,0.583,0.0,0.214,0.167,,,,0.0,,,,,28
212,ATL,Trae Young,22022,0022200365,2022-12-07,ATL @ NYK,30.05,32.540000000000006,0.45,0.259,12.9,0.025,0.598,0.286,0.069,0.333,0.494,0.2664444444444445,8.58888888888889,0.015099999999999999,0.5514444444444444,0.265,0.1577777777777778,0.24633333333333335,24
213,HOU,Nene,22016,0021600812,2017-02-11,HOU vs. PHX,12.333333333333334,11.309999999999999,0.333,0.417,20.0,0.059,0.569,0.138,0.126,0.231,0.7000000000000001,0.395,10.416666666666666,0.0254,0.4586,0.3416,0.17919999999999997,0.1982,56
214,OKC,Nick Collison,22011,0021100942,2012-04-20,OKC @ SAC,24.4,20.723333333333336,1.0,,20.0,0.0,,,,,0.5837999999999999,,8.469999999999999,0.1464,,,,,62
215,TOR,Amir Johnson,22014,0021400261,2014-12-02,TOR @ SAC,31.85,26.241666666666667,0.75,,33.3,0.111,,,,,0.5248999999999999,,11.11,0.0695,,,,,14
216,DEN,Darrell Arthur,22014,0021400011,2014-10-29,DEN vs. DET,16.383333333333333,,0.143,,9.1,0.048,,,,,,,,,,,,,0
217,PHX,Troy Daniels,22018,0021801094,2019-03-23,PHX @ SAC,24.533333333333335,12.581666666666665,0.636,0.488,0.0,0.0,0.533,0.304,0.096,0.217,0.4904,0.2739,8.01,0.0045,0.5331,0.3217,0.19869999999999996,0.32849999999999996,70
218,CHI,Tyler Cook,22021,22100861,2022-02-14,CHI vs. SAS,0.0,2.8749999999999996,,,,0.0,,,,,0.1945,0.3761666666666666,5.55,0.0311,0.5796666666666667,0.2548333333333333,0.04033333333333333,0.16116666666666668,39
219,ATL,Edy Tavares,22015,0021500643,2016-01-21,ATL @ SAC,0.0,4.861666666666667,,,,0.0,,,,,0.525,,11.325,0.063,,,,,16
220,IND,Domantas Sabonis,22020,0022000048,2020-12-29,IND vs. BOS,36.733333333333334,37.111111111111114,0.458,0.206,8.3,0.059,0.541,0.541,0.146,0.314,0.6313333333333334,0.247,14.133333333333335,0.06166666666666667,0.5635,0.21600000000000003,0.16799999999999998,0.1305,3
221,ATL,Shelvin Mack,22013,0021300492,2014-01-04,ATL @ CHI,15.866666666666667,22.433333333333334,0.286,,18.2,0.0,,,,,0.5267999999999999,,10.47,0.020300000000000002,,,,,33
222,CLE,Earl Clark,22013,0021300115,2013-11-13,CLE @ MIN,14.016666666666667,12.779166666666669,0.438,,11.1,0.0,,,,,0.35366666666666663,,12.166666666666666,0.021374999999999998,,,,,8
223,LAC,Nicolas Batum,42020,0042000312,2021-06-22,LAC @ PHX,15.716666666666667,34.575,1.5,0.417,0.0,0.0,0.567,0.133,0.063,0.182,0.6246,0.23500000000000001,3.7399999999999998,0.04240000000000001,0.5980000000000001,0.2406,0.14920000000000003,0.23739999999999997,14
224,BOS,Avery Bradley,22015,0021500249,2015-11-29,BOS @ ORL,31.7,25.871666666666663,0.533,,15.0,0.0,,,,,0.5531111111111111,,5.955555555555556,0.0104,,,,,15
225,NYK,Precious Achiuwa,22023,0022300631,2024-01-25,NYK vs. DEN,22.533333333333335,14.383333333333335,0.25,0.302,0.0,0.24,0.447,0.184,0.217,0.263,0.5844,0.28569999999999995,20.48,0.1362,0.5215,0.22149999999999997,0.13479999999999998,0.20989999999999998,37
226,DAL,Brian Cardinal,22011,0021100405,2012-02-11,DAL vs. POR,0.0,4.203333333333333,,,,0.0,,,,,0.1,,5.0,0.022,,,,,27
227,TOR,DeMar DeRozan,22017,0021700615,2018-01-11,TOR vs. CLE,28.95,36.24166666666666,0.5,0.121,0.0,0.056,0.393,0.411,0.049,0.216,0.5127999999999999,0.3029,5.91,0.0249,0.5031,0.2306,0.14920000000000003,0.2734,39
228,OKC,Nick Collison,42011,0041100401,2012-06-12,OKC vs. MIA,21.266666666666666,15.179999999999998,0.8,,28.6,0.294,,,,,0.6216999999999999,,13.530000000000001,0.09789999999999999,,,,,15
229,HOU,Christian Wood,22021,22100052,2021-10-26,HOU @ DAL,36.5,33.65555555555555,0.438,0.209,12.5,0.073,0.486,0.352,0.123,0.262,0.5616666666666666,0.22966666666666669,3.1999999999999997,0.08066666666666666,0.5256666666666666,0.26766666666666666,0.15033333333333332,0.19899999999999998,3
230,MIA,Tyler Herro,22020,0022000301,2021-01-30,MIA vs. SAC,40.05,20.343333333333334,0.5,0.338,19.0,0.026,0.529,0.159,0.178,0.237,0.4533333333333333,0.222,12.549999999999999,0.0026,0.5960000000000001,0.258,0.137,0.201,15
231,DEN,Torrey Craig,22019,0021900211,2019-11-20,DEN vs. HOU,18.933333333333334,12.798333333333332,0.667,0.225,0.0,0.036,0.417,0.5,0.192,0.143,0.32866666666666666,0.16377777777777777,4.688888888888889,0.0248,0.6198888888888889,0.30411111111111117,0.10866666666666666,0.18588888888888888,12
