,TEAM_ABBREVIATION,SEASON_ID,GAME_ID,GAME_DATE,MATCHUP,PLUS_MINUS,PTS,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT,rolling_10_avg_EFG_PCT,rolling_10_avg_FTA_RATE,rolling_10_avg_TM_TOV_PCT,rolling_10_avg_OREB_PCT,rolling_10_avg_OPP_EFG_PCT,rolling_10_avg_OPP_FTA_RATE,rolling_10_avg_OPP_TOV_PCT,rolling_10_avg_OPP_OREB_PCT,game_count
755,NYK,22020,0022000515,2021-02-27,NYK vs. IND,3.0,110,0.568,0.272,20.8,0.238,0.518,0.298,0.152,0.22,0.5304,0.24969999999999998,13.270000000000001,0.28619999999999995,0.5013,0.2943,0.1233,0.2305,33
756,POR,22010,0021000189,2010-11-20,POR vs. UTA,-9.0,94,0.402,0.239,19.1,0.424,0.547,0.28,0.195,0.282,0.48649999999999993,0.2811,14.8,0.3269,0.5093,0.3476,0.1768,0.3337,13
757,BKN,22022,0022200995,2023-03-09,BKN @ MIL,-5.0,113,0.462,0.163,13.2,0.333,0.514,0.135,0.151,0.383,0.5255,0.2786,11.919999999999998,0.2052,0.5567,0.27460000000000007,0.13430000000000003,0.27070000000000005,65
758,DEN,22022,0022200489,2022-12-23,DEN vs. POR,13.0,120,0.642,0.321,11.2,0.205,0.5,0.299,0.141,0.302,0.5794,0.2888,15.76,0.27940000000000004,0.5603,0.26780000000000004,0.1357,0.24239999999999995,30
759,WAS,22016,0021600676,2017-01-24,WAS vs. BOS,15.0,123,0.625,0.25,16.3,0.297,0.512,0.286,0.139,0.25,0.5492,0.20989999999999998,14.330000000000002,0.275,0.4976000000000001,0.26039999999999996,0.1418,0.2921,44
760,DET,22023,0022301181,2024-04-12,DET @ DAL,18.0,107,0.526,0.095,7.0,0.14,0.482,0.145,0.201,0.229,0.49689999999999995,0.26220000000000004,14.479999999999999,0.2404,0.5579,0.23570000000000002,0.141,0.3061,81
761,MIN,22015,0021500265,2015-12-01,MIN vs. ORL,-3.0,93,0.403,0.494,15.8,0.308,0.471,0.233,0.134,0.294,0.4866,0.3069,14.95,0.2893,0.5147999999999999,0.2934,0.14620000000000002,0.2599,17
762,BKN,22017,0021701053,2018-03-19,BKN vs. MEM,3.0,118,0.611,0.556,22.2,0.262,0.58,0.227,0.165,0.298,0.5302999999999999,0.2447,14.38,0.26039999999999996,0.5377,0.2338,0.1143,0.2744,70
763,TOR,22017,0021700615,2018-01-11,TOR vs. CLE,34.0,133,0.585,0.123,9.0,0.436,0.416,0.337,0.097,0.233,0.4983999999999999,0.2751,12.750000000000004,0.28020000000000006,0.5078,0.2454,0.1551,0.30920000000000003,39
764,MEM,22018,0021800291,2018-11-25,MEM vs. NYK,-5.0,98,0.506,0.221,8.5,0.17,0.418,0.352,0.099,0.383,0.5171999999999999,0.25549999999999995,14.219999999999999,0.2226,0.4934,0.27949999999999997,0.1578,0.2796,18
765,NYK,22020,0022000144,2021-01-10,NYK vs. DEN,-25.0,89,0.473,0.338,17.4,0.239,0.625,0.143,0.129,0.275,0.5096666666666666,0.24844444444444452,15.922222222222224,0.27722222222222226,0.4993333333333333,0.2452222222222222,0.12755555555555556,0.2731111111111111,9
766,DAL,22022,0022200602,2023-01-08,DAL @ OKC,-11.0,109,0.521,0.575,13.4,0.234,0.547,0.211,0.081,0.314,0.5665,0.35019999999999996,11.49,0.22289999999999996,0.5363,0.3268,0.11939999999999999,0.2886,40
767,OKC,22010,0021001006,2011-03-16,OKC @ MIA,11.0,96,0.449,0.25,15.4,0.382,0.404,0.359,0.129,0.25,0.5199,0.2986,14.929999999999998,0.28989999999999994,0.4782,0.28180000000000005,0.1512,0.337,66
768,BOS,22014,0021400553,2015-01-10,BOS @ TOR,-13.0,96,0.506,0.241,18.8,0.191,0.522,0.209,0.134,0.327,0.4646,0.2036,13.080000000000002,0.26680000000000004,0.4774,0.2973,0.15450000000000003,0.3255,34
769,WAS,22010,0021000124,2010-11-12,WAS vs. CHA,-8.0,85,0.448,0.116,13.8,0.294,0.543,0.348,0.274,0.474,0.4803333333333333,0.33033333333333337,18.733333333333334,0.26966666666666667,0.5266666666666666,0.31516666666666665,0.17616666666666667,0.30466666666666664,6
770,PHI,22017,0021700614,2018-01-11,PHI vs. BOS,-11.0,103,0.53,0.22,18.4,0.156,0.556,0.213,0.172,0.286,0.5347000000000001,0.26660000000000006,17.57,0.28419999999999995,0.4774,0.3388,0.1476,0.29159999999999997,38
771,DAL,22014,0021400724,2015-02-02,DAL vs. MIN,6.0,100,0.524,0.214,15.8,0.313,0.433,0.317,0.18,0.36,0.5203,0.2578,14.15,0.24820000000000003,0.483,0.2573,0.15869999999999998,0.3350000000000001,49
772,PHI,22010,0021000955,2011-03-09,PHI vs. OKC,-5.0,105,0.473,0.226,15.2,0.321,0.533,0.174,0.178,0.4,0.5315000000000001,0.27929999999999994,14.25,0.27630000000000005,0.4858999999999999,0.2562,0.1387,0.2709,63
773,CHA,22011,0021100391,2012-02-10,CHA vs. CHI,-31.0,64,0.336,0.25,18.4,0.278,0.467,0.222,0.11,0.386,0.4277,0.26580000000000004,16.890000000000004,0.2613,0.5290999999999999,0.22230000000000003,0.1492,0.3046,25
774,HOU,22010,0021000927,2011-03-05,HOU vs. IND,17.0,112,0.485,0.224,12.6,0.364,0.418,0.239,0.195,0.357,0.5212999999999999,0.2515,11.35,0.32360000000000005,0.5135,0.2652,0.1309,0.3114,63
775,POR,22014,0021400681,2015-01-28,POR @ CLE,-5.0,94,0.5,0.213,9.5,0.244,0.488,0.212,0.102,0.385,0.487,0.2419,12.830000000000002,0.24179999999999996,0.4872000000000001,0.24580000000000002,0.1405,0.26449999999999996,45
776,POR,22020,0022000687,2021-03-26,POR @ ORL,3.8,112,0.576,0.247,16.3,0.298,0.505,0.179,0.116,0.298,0.5427000000000001,0.263,10.510000000000002,0.2494,0.5952,0.26639999999999997,0.12630000000000002,0.2776,44
777,UTA,22015,0021500417,2015-12-21,UTA vs. PHX,21.0,110,0.513,0.468,11.6,0.283,0.437,0.278,0.167,0.265,0.49799999999999994,0.302,14.76,0.28070000000000006,0.5210999999999999,0.30189999999999995,0.13690000000000002,0.2738,25
778,UTA,22013,0021300696,2014-01-31,UTA vs. GSW,-5.0,90,0.5,0.288,20.2,0.205,0.432,0.273,0.096,0.281,0.5208999999999999,0.33470000000000005,13.66,0.24490000000000003,0.4988999999999999,0.3073,0.1169,0.2919999999999999,45
779,PHI,22020,0022000049,2020-12-29,PHI vs. TOR,7.0,100,0.429,0.393,18.9,0.315,0.45,0.156,0.188,0.22,0.513,0.291,17.099999999999998,0.306,0.5153333333333333,0.24133333333333332,0.16766666666666666,0.26333333333333336,3
780,NYK,22015,0021500216,2015-11-25,NYK @ ORL,-9.0,91,0.428,0.301,13.2,0.327,0.424,0.372,0.086,0.345,0.4617,0.26639999999999997,14.660000000000002,0.3205,0.45520000000000005,0.341,0.12010000000000003,0.30789999999999995,15
781,ATL,22019,0021900228,2019-11-23,ATL vs. TOR,-3.0,116,0.6,0.122,14.9,0.227,0.528,0.341,0.16,0.36,0.5034,0.301,17.230000000000004,0.302,0.5835999999999999,0.29900000000000004,0.15489999999999998,0.2964,15
782,MEM,22011,0021100601,2012-03-10,MEM @ PHX,-7.0,91,0.448,0.221,8.6,0.226,0.5,0.174,0.173,0.383,0.5117,0.30569999999999997,16.16,0.3437,0.4894,0.26220000000000004,0.17770000000000002,0.3001,38
783,PHI,42020,0042000201,2021-06-06,PHI vs. ATL,-4.0,124,0.61,0.427,17.9,0.244,0.628,0.244,0.156,0.167,0.5768000000000001,0.3334,11.540000000000001,0.286,0.5006,0.3302,0.12840000000000001,0.2862,5
784,UTA,22015,0021500654,2016-02-18,UTA @ WAS,-14.0,89,0.429,0.377,23.0,0.347,0.529,0.244,0.136,0.204,0.5199,0.2884,15.339999999999998,0.28270000000000006,0.47400000000000003,0.34530000000000005,0.1466,0.2366,52
785,LAC,22017,0021700662,2018-01-17,LAC vs. DEN,5.0,109,0.517,0.356,19.4,0.357,0.459,0.186,0.198,0.431,0.5524,0.33720000000000006,16.07,0.2835,0.5118,0.2722,0.14520000000000002,0.2925,43
786,MIA,22020,0022000722,2021-03-31,MIA @ IND,5.0,92,0.474,0.359,12.8,0.216,0.465,0.141,0.159,0.269,0.5115000000000001,0.21030000000000001,12.57,0.2609,0.5312999999999999,0.20270000000000002,0.144,0.2699,47
787,CLE,22023,0022301014,2024-03-22,CLE @ MIN,-13.0,91,0.463,0.235,13.2,0.292,0.565,0.188,0.132,0.34,0.5483,0.2223,13.300000000000002,0.23620000000000002,0.5446,0.20479999999999995,0.12360000000000002,0.2704000000000001,69
788,NYK,22012,0021200323,2012-12-13,NYK vs. LAL,9.0,116,0.608,0.38,6.4,0.167,0.488,0.345,0.142,0.365,0.5148,0.27340000000000003,11.420000000000002,0.2725000000000001,0.5103,0.2885,0.1708,0.2924,21
789,LAC,22017,0021701070,2018-03-21,LAC @ MIL,7.0,127,0.61,0.337,20.2,0.422,0.593,0.187,0.142,0.279,0.5348999999999999,0.30569999999999997,12.87,0.2972,0.5208,0.22680000000000003,0.1222,0.2771,70
790,NOH,22012,0021200112,2012-11-14,NOH @ HOU,-4.0,96,0.452,0.25,12.1,0.294,0.513,0.275,0.127,0.267,0.4678,0.25060000000000004,17.080000000000002,0.3124,0.45899999999999996,0.20540000000000003,0.1512,0.33019999999999994,5
791,ORL,22019,0021900540,2020-01-06,ORL vs. BKN,12.0,101,0.481,0.383,19.8,0.255,0.385,0.198,0.123,0.25,0.48629999999999995,0.24630000000000002,10.570000000000002,0.2231,0.5138999999999999,0.23319999999999994,0.17040000000000002,0.2818,36
792,MIL,22016,0021601057,2017-03-21,MIL @ POR,3.0,93,0.461,0.133,13.8,0.302,0.446,0.313,0.147,0.315,0.5269,0.29270000000000007,14.09,0.2445,0.5374,0.2979,0.16299999999999998,0.27860000000000007,69
793,PHI,22023,0022300232,2023-11-22,PHI @ MIN,-13.0,99,0.431,0.345,15.5,0.345,0.539,0.27,0.127,0.308,0.5349999999999999,0.2967,12.73,0.3168000000000001,0.5351,0.26270000000000004,0.1316,0.2792,14
794,TOR,22011,0021100699,2012-03-23,TOR vs. NYK,17.0,96,0.464,0.313,17.2,0.292,0.406,0.212,0.21,0.281,0.4962000000000001,0.29710000000000003,16.529999999999998,0.27399999999999997,0.4967999999999999,0.4237,0.15089999999999998,0.31000000000000005,47
795,NOH,22010,0021000775,2011-02-09,NOH @ NJN,-2.0,101,0.524,0.188,16.8,0.313,0.543,0.235,0.173,0.289,0.5102,0.26189999999999997,14.720000000000002,0.2931,0.4911,0.3126999999999999,0.1538,0.2529,53
796,ORL,22023,0022300391,2023-12-23,ORL @ IND,7.0,117,0.575,0.562,16.0,0.282,0.616,0.159,0.157,0.22,0.5367,0.2837,12.940000000000001,0.29169999999999996,0.5412,0.2987,0.12870000000000004,0.2765,27
797,DAL,22014,0021400146,2014-11-17,DAL @ CHA,27.0,107,0.571,0.19,9.1,0.273,0.463,0.163,0.142,0.226,0.5424,0.2593,11.89,0.2641,0.5202000000000001,0.29169999999999996,0.20070000000000002,0.3446,10
798,NOP,22023,0022301061,2024-03-28,NOP vs. MIL,7.0,107,0.44,0.374,7.1,0.267,0.549,0.232,0.141,0.146,0.5677,0.2464,12.87,0.23279999999999998,0.5309999999999999,0.20180000000000003,0.13890000000000002,0.24799999999999994,72
799,LAC,22013,0021300146,2013-11-16,LAC vs. BKN,7.0,110,0.584,0.39,18.9,0.366,0.476,0.388,0.116,0.304,0.5344444444444445,0.35155555555555557,16.3,0.29500000000000004,0.5257777777777778,0.3677777777777778,0.16977777777777778,0.2933333333333333,9
800,LAL,22013,0021300574,2014-01-15,LAL @ PHX,-7.0,114,0.505,0.264,15.7,0.204,0.51,0.25,0.152,0.364,0.4867,0.3119,16.45,0.2631,0.5196,0.29419999999999996,0.11359999999999999,0.3115,38
801,DEN,22023,0022300169,2023-11-08,DEN vs. GSW,3.0,108,0.505,0.239,6.2,0.259,0.494,0.302,0.094,0.235,0.5854999999999999,0.200875,14.625000000000002,0.304625,0.511,0.22724999999999998,0.135875,0.27749999999999997,8
802,ORL,22015,0021501200,2016-04-10,ORL @ MIA,-22.0,96,0.488,0.229,16.2,0.204,0.597,0.39,0.122,0.167,0.5349999999999999,0.22890000000000002,12.52,0.26380000000000003,0.5134000000000001,0.3092,0.1506,0.32500000000000007,79
803,NOP,22016,0021600804,2017-02-10,NOP @ MIN,16.0,122,0.68,0.36,21.2,0.242,0.5,0.39,0.134,0.265,0.5111,0.22910000000000003,12.69,0.22610000000000002,0.5462,0.25780000000000003,0.1263,0.259,53
804,LAC,22017,0021700362,2017-12-06,LAC vs. MIN,-6.0,107,0.495,0.152,9.4,0.328,0.591,0.256,0.153,0.3,0.5249,0.2781,17.009999999999998,0.2579,0.5353000000000001,0.2818,0.15230000000000002,0.31820000000000004,22
805,POR,22024,0022400149,2024-11-02,POR @ PHX,-6.0,97,0.396,0.099,5.9,0.253,0.468,0.237,0.135,0.279,0.49733333333333335,0.2926666666666667,17.316666666666666,0.3413333333333333,0.5495,0.2775,0.1501666666666667,0.3356666666666667,6
806,CHI,22020,0022000474,2021-02-22,CHI @ HOU,20.0,120,0.621,0.11,12.1,0.2,0.453,0.198,0.088,0.222,0.5559000000000001,0.19970000000000002,13.089999999999998,0.2327,0.5222,0.28530000000000005,0.131,0.25329999999999997,29
807,NOP,22016,0021600586,2017-01-12,NOP @ BKN,9.0,104,0.483,0.278,16.0,0.228,0.459,0.113,0.144,0.224,0.5050000000000001,0.24090000000000003,11.690000000000001,0.21210000000000004,0.48480000000000006,0.21810000000000002,0.13329999999999997,0.2665,39
808,POR,22015,0021501072,2016-03-24,POR @ LAC,-2.0,94,0.438,0.4,16.2,0.25,0.476,0.341,0.161,0.28,0.5145000000000001,0.316,13.669999999999998,0.2646,0.5481,0.3286000000000001,0.11779999999999999,0.2627,72
809,BKN,22022,0022200498,2022-12-26,BKN @ CLE,8.0,125,0.683,0.207,17.3,0.316,0.555,0.366,0.123,0.244,0.6072,0.2412,15.089999999999998,0.25210000000000005,0.5479999999999999,0.2879,0.15209999999999999,0.27190000000000003,33
810,MEM,22023,0022300012,2023-11-10,MEM vs. UTA,-6.0,121,0.55,0.129,11.0,0.345,0.658,0.382,0.206,0.306,0.507375,0.21837499999999999,15.5125,0.26975,0.545,0.27649999999999997,0.16049999999999998,0.272625,8
811,NOP,22023,0022300360,2023-12-19,NOP vs. MEM,-2.0,113,0.535,0.282,11.5,0.261,0.561,0.354,0.18,0.378,0.5618,0.33880000000000005,13.270000000000001,0.30169999999999997,0.5631,0.2593,0.1399,0.25400000000000006,27
812,CHI,22013,0021300463,2013-12-31,CHI vs. TOR,-6.0,79,0.378,0.256,16.3,0.278,0.449,0.449,0.165,0.178,0.46110000000000007,0.3417,18.39,0.29889999999999994,0.48710000000000003,0.23970000000000002,0.1563,0.2844,29
813,TOR,22018,0021800359,2018-12-05,TOR vs. PHI,11.0,113,0.47,0.22,10.6,0.35,0.517,0.159,0.202,0.265,0.5753999999999999,0.2399,15.36,0.27599999999999997,0.48949999999999994,0.24559999999999996,0.1395,0.28800000000000003,25
814,MIA,22020,0022000582,2021-03-12,MIA @ CHI,11.0,101,0.538,0.25,10.3,0.044,0.451,0.076,0.161,0.259,0.532,0.2596,13.559999999999999,0.2622,0.5184000000000001,0.2185,0.1615,0.27549999999999997,37
815,MIN,22020,0022000311,2021-01-31,MIN vs. CLE,5.0,109,0.538,0.165,10.0,0.151,0.512,0.274,0.184,0.333,0.49399999999999994,0.24700000000000003,15.279999999999998,0.25599999999999995,0.5169,0.291,0.1381,0.2935,18
816,MIA,22021,22100885,2022-02-17,MIA @ CHA,4.0,111,0.471,0.225,13.6,0.338,0.453,0.316,0.165,0.295,0.537,0.26480000000000004,16.380000000000003,0.3061,0.5115,0.3003,0.14150000000000001,0.27769999999999995,58
817,NOP,22020,0022000862,2021-04-18,NOP @ NYK,-10.0,112,0.436,0.297,12.3,0.381,0.532,0.253,0.123,0.308,0.49939999999999996,0.335,15.36,0.2765,0.5475000000000001,0.2599,0.12760000000000002,0.22749999999999998,56
818,MIN,22015,0021500658,2016-01-23,MIN vs. MEM,5.0,106,0.537,0.529,17.6,0.265,0.525,0.278,0.151,0.273,0.4901,0.32589999999999997,16.9,0.27960000000000007,0.5188999999999999,0.2783,0.1411,0.31390000000000007,44
819,CHI,22014,0021400171,2014-11-20,CHI @ SAC,-15.0,88,0.458,0.19,16.5,0.314,0.541,0.365,0.141,0.205,0.5159,0.3372,14.819999999999999,0.2831,0.4755000000000001,0.2734,0.1384,0.31120000000000003,11
820,SAC,22015,0021501095,2016-03-27,SAC vs. DAL,22.0,133,0.677,0.366,11.0,0.167,0.523,0.273,0.131,0.265,0.4979,0.2925,13.9,0.2371,0.5126999999999999,0.2834,0.158,0.3175,72
821,LAC,22023,0022300511,2024-01-08,LAC vs. PHX,27.0,138,0.712,0.271,14.3,0.389,0.558,0.377,0.142,0.195,0.5892999999999999,0.2488,14.780000000000001,0.30700000000000005,0.554,0.25479999999999997,0.12279999999999999,0.2813,35
822,MIA,22013,0021300654,2014-01-26,MIA vs. SAS,12.0,113,0.635,0.27,15.2,0.226,0.539,0.303,0.13,0.205,0.5420999999999999,0.29640000000000005,15.960000000000003,0.2622,0.5179,0.27399999999999997,0.1541,0.30019999999999997,43
823,WAS,22011,0021100375,2012-02-08,WAS vs. NYK,-14.0,93,0.47,0.229,15.1,0.25,0.5,0.407,0.086,0.304,0.4622,0.26159999999999994,16.869999999999997,0.3131,0.4997999999999999,0.3514,0.17029999999999998,0.39,25
824,CHI,22017,0021700888,2018-02-24,CHI @ MIN,-18.0,104,0.5,0.222,13.9,0.18,0.548,0.277,0.112,0.212,0.48739999999999994,0.2343,11.94,0.25739999999999996,0.5496000000000001,0.2802,0.1233,0.21069999999999997,58
825,UTA,22016,0021601032,2017-03-18,UTA @ CHI,-9.0,86,0.426,0.309,16.9,0.37,0.519,0.175,0.122,0.233,0.5267,0.2556,15.169999999999998,0.26580000000000004,0.5115000000000001,0.2802,0.12280000000000002,0.2448,69
826,NOP,22017,0021700486,2017-12-23,NOP @ MIA,15.0,109,0.637,0.26,15.7,0.222,0.482,0.176,0.151,0.36,0.5878,0.26799999999999996,16.169999999999998,0.24289999999999998,0.5397,0.2223,0.1237,0.2791,32
827,DEN,22016,0021600304,2016-12-05,DEN @ PHI,8.0,106,0.526,0.447,18.8,0.244,0.471,0.267,0.184,0.321,0.4917000000000001,0.28129999999999994,13.86,0.309,0.5138,0.31779999999999997,0.1065,0.2332,20
828,PHX,22012,0021200269,2012-12-06,PHX vs. DAL,-3.0,94,0.447,0.294,13.8,0.315,0.5,0.308,0.18,0.295,0.5106,0.23399999999999999,16.03,0.26520000000000005,0.5187,0.29850000000000004,0.1562,0.31989999999999996,19
829,MIN,22016,0021600468,2016-12-26,MIN vs. ATL,14.0,104,0.543,0.22,16.1,0.304,0.47,0.205,0.205,0.346,0.5030999999999999,0.2705,16.16,0.3364,0.5380999999999999,0.27509999999999996,0.119,0.27070000000000005,30
830,MIL,22017,0021700182,2017-11-11,MIL vs. LAL,8.0,98,0.447,0.306,15.8,0.222,0.459,0.5,0.218,0.3,0.5509000000000002,0.20590000000000003,15.05,0.21030000000000001,0.5361999999999999,0.32880000000000004,0.1551,0.2727,11
831,SAC,22011,0021100096,2012-01-05,SAC vs. MIL,3.0,103,0.429,0.33,19.4,0.456,0.572,0.276,0.204,0.22,0.43328571428571433,0.3434285714285714,16.171428571428567,0.32485714285714284,0.5087142857142857,0.25085714285714283,0.1637142857142857,0.3638571428571428,7
832,MIN,42023,0042300231,2024-05-04,MIN @ DEN,7.0,106,0.591,0.146,15.2,0.214,0.553,0.267,0.129,0.116,0.5558,0.297,14.5,0.3554,0.5334,0.35019999999999996,0.1456,0.19619999999999999,5
833,SAC,22018,0021800446,2018-12-17,SAC @ MIN,-27.0,105,0.5,0.256,13.9,0.14,0.552,0.313,0.101,0.313,0.5571999999999999,0.25349999999999995,12.959999999999999,0.27430000000000004,0.5457000000000001,0.2763999999999999,0.16970000000000002,0.30300000000000005,29
834,GSW,22023,0022300802,2024-02-22,GSW vs. LAL,18.0,128,0.542,0.131,9.0,0.397,0.545,0.239,0.112,0.234,0.5808,0.2064,13.540000000000001,0.313,0.5208,0.2547,0.1317,0.2613,53
835,WAS,22014,0021400278,2014-12-05,WAS vs. DEN,30.0,119,0.571,0.318,16.0,0.372,0.409,0.366,0.182,0.291,0.5137,0.2532,15.84,0.2854,0.4747,0.33109999999999995,0.13929999999999998,0.26470000000000005,17
836,ORL,22018,0021800006,2018-10-17,ORL vs. MIA,3.0,104,0.452,0.33,11.7,0.322,0.438,0.227,0.155,0.355,,,,,,,,,0
837,CLE,22023,0022300210,2023-11-19,CLE vs. DEN,12.0,121,0.616,0.317,14.4,0.3,0.561,0.28,0.135,0.234,0.5404,0.2944,14.440000000000001,0.27359999999999995,0.5213,0.2676,0.1396,0.3159,12
838,MEM,22011,0021100985,2012-04-26,MEM vs. ORL,12.0,88,0.486,0.306,15.9,0.293,0.459,0.205,0.173,0.196,0.4882000000000001,0.277,16.45,0.37,0.47269999999999995,0.3236,0.18200000000000002,0.3564,65
839,POR,22014,0021400557,2015-01-10,POR vs. ORL,11.0,103,0.539,0.342,19.8,0.233,0.418,0.217,0.16,0.333,0.5153000000000001,0.1949,14.4,0.2591,0.4497,0.2653,0.1342,0.27949999999999997,36
840,DEN,22018,0021800954,2019-03-04,DEN @ SAS,-1.0,103,0.521,0.042,13.7,0.278,0.529,0.224,0.093,0.217,0.5115,0.2598,14.439999999999998,0.302,0.5219000000000001,0.3257,0.1533,0.2589,62
841,ORL,22017,0021700050,2017-10-24,ORL vs. BKN,4.0,125,0.542,0.482,10.5,0.217,0.474,0.354,0.134,0.339,0.556,0.23766666666666666,15.700000000000001,0.28600000000000003,0.48266666666666663,0.2873333333333334,0.1456666666666667,0.32433333333333336,3
842,HOU,22020,0022000887,2021-04-21,HOU vs. UTA,-23.0,89,0.404,0.172,10.8,0.221,0.55,0.178,0.12,0.184,0.5483,0.2505,15.8,0.2639,0.5728000000000001,0.23610000000000003,0.1275,0.2815,58
843,BKN,22019,0021900335,2019-12-08,BKN vs. DEN,3.0,105,0.5,0.264,13.4,0.3,0.506,0.157,0.129,0.226,0.5237999999999999,0.2359,14.949999999999998,0.30890000000000006,0.5061,0.23290000000000002,0.14740000000000003,0.2985000000000001,22
844,IND,22015,0021500762,2016-02-06,IND vs. DET,8.0,112,0.579,0.382,16.8,0.263,0.557,0.392,0.146,0.292,0.5015999999999999,0.2616,15.59,0.3015,0.5042000000000001,0.32330000000000003,0.1627,0.3,50
845,CLE,22012,0021200642,2013-01-26,CLE @ TOR,1.0,99,0.513,0.282,16.3,0.326,0.518,0.22,0.16,0.311,0.4729,0.2761,13.48,0.30720000000000003,0.5274,0.2892,0.1763,0.3575,44
846,POR,42018,0041800235,2019-05-07,POR @ DEN,-26.0,98,0.418,0.306,6.1,0.25,0.539,0.348,0.079,0.304,0.5195555555555555,0.27511111111111114,14.144444444444444,0.3112222222222222,0.49833333333333335,0.2914444444444444,0.13755555555555554,0.30622222222222223,9
847,LAL,22019,0021900553,2020-01-07,LAL vs. NYK,30.0,117,0.604,0.256,18.3,0.19,0.411,0.168,0.155,0.295,0.522,0.2973,15.300000000000002,0.2853,0.5090000000000001,0.2968,0.1477,0.2964,36
848,NOH,22011,0021100805,2012-04-04,NOH vs. DEN,2.0,94,0.56,0.403,22.1,0.361,0.458,0.265,0.1,0.327,0.5101,0.25129999999999997,17.810000000000002,0.29560000000000003,0.4988,0.219,0.14540000000000003,0.3134,53
849,CLE,22019,0021900385,2019-12-14,CLE @ MIL,-17.0,108,0.539,0.167,17.6,0.32,0.624,0.306,0.119,0.195,0.5031000000000001,0.1927,17.19,0.31450000000000006,0.5743,0.1941,0.12420000000000002,0.2447,25
850,BKN,42021,42100113,2022-04-23,BKN vs. BOS,-6.0,103,0.584,0.208,23.1,0.462,0.571,0.167,0.154,0.381,0.5675,0.3775,15.6,0.25,0.5660000000000001,0.3415,0.1475,0.3335,2
851,SAS,42018,0041800154,2019-04-20,SAS vs. DEN,-14.0,103,0.5,0.405,10.4,0.239,0.534,0.27,0.083,0.255,0.5136666666666667,0.29733333333333334,9.5,0.299,0.535,0.2583333333333333,0.10233333333333332,0.24866666666666667,3
852,SAS,22011,0021100707,2012-03-23,SAS vs. DAL,17.0,104,0.54,0.125,14.0,0.304,0.451,0.21,0.115,0.176,0.5498999999999999,0.27959999999999996,14.219999999999999,0.257,0.49749999999999994,0.2265,0.12469999999999999,0.2732,44
853,MEM,22020,0022000056,2020-12-30,MEM @ BOS,-19.0,107,0.478,0.269,21.2,0.439,0.626,0.154,0.155,0.25,0.5053333333333333,0.26566666666666666,12.300000000000002,0.24466666666666667,0.5126666666666667,0.3006666666666667,0.13,0.268,3
854,ORL,22021,22100823,2022-02-08,ORL @ POR,18.0,113,0.594,0.089,15.3,0.25,0.412,0.286,0.132,0.306,0.5292000000000001,0.2562,13.63,0.2011,0.5361,0.2905,0.13269999999999998,0.2696,55
855,NYK,22023,0022300318,2023-12-13,NYK @ UTA,-4.0,113,0.484,0.34,10.7,0.3,0.52,0.214,0.148,0.379,0.5575,0.28490000000000004,13.680000000000001,0.3351,0.5676999999999999,0.22430000000000003,0.13160000000000002,0.29439999999999994,22
856,GSW,22021,22100290,2021-11-26,GSW vs. POR,15.0,118,0.609,0.184,15.5,0.268,0.494,0.267,0.101,0.235,0.5740999999999999,0.2712,16.31,0.29109999999999997,0.5005999999999999,0.2773,0.1638,0.275,18
857,CHI,22020,0022000730,2021-03-31,CHI @ PHX,-5.0,116,0.49,0.212,10.5,0.456,0.636,0.296,0.103,0.158,0.5173,0.1648,15.969999999999999,0.29490000000000005,0.5264,0.22649999999999998,0.1212,0.2217,45
858,NYK,22021,22100328,2021-12-02,NYK vs. CHI,-4.0,115,0.567,0.329,17.8,0.302,0.556,0.236,0.15,0.333,0.5016,0.22479999999999997,14.75,0.26780000000000004,0.49610000000000004,0.2415,0.12430000000000001,0.2814,21
859,IND,22015,0021500386,2015-12-18,IND vs. BKN,7.0,104,0.455,0.292,11.2,0.321,0.465,0.198,0.124,0.2,0.49640000000000006,0.3021,13.669999999999998,0.24630000000000002,0.49079999999999996,0.25390000000000007,0.1531,0.28950000000000004,24
860,CHA,22017,0021700701,2018-01-24,CHA vs. NOP,-5.0,96,0.459,0.365,14.0,0.264,0.5,0.207,0.155,0.22,0.5245,0.282,12.489999999999998,0.26940000000000003,0.52,0.22329999999999997,0.1362,0.2252,45
861,CLE,22019,0021900368,2019-12-12,CLE @ SAS,8.0,117,0.536,0.208,17.6,0.273,0.517,0.291,0.112,0.106,0.4995,0.19170000000000004,16.470000000000002,0.3068,0.5906,0.17400000000000002,0.11810000000000001,0.2667,24
862,WAS,22018,0021800073,2018-10-26,WAS @ SAC,-4.0,112,0.547,0.267,19.3,0.204,0.537,0.242,0.173,0.296,0.50075,0.3445,10.825,0.2,0.51525,0.32975,0.16375,0.37200000000000005,4
863,ORL,22017,0021700971,2018-03-07,ORL @ LAL,-1.0,107,0.571,0.226,16.0,0.25,0.551,0.136,0.14,0.196,0.5248,0.26120000000000004,14.620000000000001,0.21910000000000002,0.5342,0.2548,0.1319,0.26680000000000004,64
864,DEN,22015,0021500395,2015-12-18,DEN @ UTA,-9.0,88,0.43,0.316,16.9,0.308,0.534,0.342,0.16,0.268,0.48679999999999995,0.2834,17.220000000000002,0.2932,0.4991,0.2693,0.13920000000000005,0.24279999999999996,25
