,PLAYER_NAME,minutes,points,assists,steals,blocks,rebounds,THREEPM,EFG_PCT,FT_PCT,DD
28827,Tyler Herro,32,12,2,1,0,1,4,0.429,,0
28828,Kevin Love,14,9,0,0,0,6,2,0.667,0.5,0
28829,Haywood Highsmith,25,5,1,2,0,2,1,0.5,0.667,0
28830,Kyle Lowry,25,2,3,2,1,2,0,0.111,,0
28831,Josh Richardson,8,3,0,0,0,2,1,0.375,,0
28832,Orlando Robinson,3,0,2,0,0,0,0,0.0,,0
28833,Thomas Bryant,0,0,0,0,0,0,0,,,0
28834,Franz Wagner,27,19,5,0,0,2,2,0.538,1.0,0
28835,Paolo Banchero,31,20,2,0,0,10,3,0.607,0.6,1
28836,Wendell Carter Jr.,34,17,2,1,0,9,1,0.682,1.0,0
28837,Jalen Suggs,28,11,1,1,0,4,1,0.409,1.0,0
28838,Joe Ingles,17,0,3,0,0,3,0,0.0,,0
28839,Anthony Black,13,6,1,0,0,0,1,0.5,0.5,0
28840,Moritz Wagner,10,8,0,0,0,4,0,0.333,0.75,0
28841,Jonathan Isaac,13,6,0,0,1,1,0,0.667,1.0,0
28842,Cole Anthony,16,5,2,1,1,6,1,0.417,,0
28843,Caleb Houstan,8,0,1,0,0,0,0,0.0,,0
28844,Trevelin Queen,3,0,0,0,0,1,0,0.0,,0
28845,Chuma Okeke,3,0,0,0,0,2,0,0.0,,0
28846,Jett Howard,3,1,0,0,1,1,0,0.0,0.5,0
28847,Goga Bitadze,0,0,0,0,0,0,0,,,0
28848,Michael Porter Jr.,32,19,0,2,2,5,3,0.679,,0
28849,Aaron Gordon,31,11,2,1,3,10,0,0.4,0.429,1
28850,Kentavious Caldwell-Pope,35,10,3,3,0,3,1,0.5,0.5,0
28851,Jamal Murray,38,19,7,0,0,5,3,0.37,1.0,0
28852,Reggie Jackson,20,3,3,0,0,1,1,0.375,,0
28853,Peyton Watson,12,2,2,0,3,3,0,0.5,0.0,0
28854,Christian Braun,21,2,2,0,1,6,0,0.333,,0
28855,DeAndre Jordan,6,3,0,0,0,4,0,1.0,0.5,0
28856,Jay Huff,0,0,0,0,0,0,0,,,0
28857,Jalen Pickett,0,0,0,0,0,0,0,,,0
28858,Hunter Tyson,0,0,0,0,0,0,0,,,0
28859,Kyle Kuzma,33,17,7,0,2,6,2,0.615,0.5,0
28860,Daniel Gafford,30,15,2,2,1,7,0,0.7,0.5,0
28861,Jordan Poole,27,4,0,0,0,1,1,0.214,1.0,0
28862,Bilal Coulibaly,30,9,1,1,4,3,1,0.5,,0
28863,Marvin Bagley III,17,14,1,0,0,7,0,0.556,1.0,0
28864,Delon Wright,16,6,0,1,1,2,0,0.6,,0
28865,Corey Kispert,17,6,1,0,0,3,0,0.111,1.0,0
28866,Landry Shamet,16,14,3,1,0,1,1,0.45,1.0,0
28867,Patrick Baldwin Jr.,0,0,0,0,0,0,0,,,0
28868,Anthony Gill,0,0,0,0,0,0,0,,,0
28869,Trey Jemison,0,0,0,0,0,0,0,,,0
28870,Isaiah Livers,0,0,0,0,0,0,0,,,0
28871,Eugene Omoruyi,0,0,0,0,0,0,0,,,0
28872,Sam Hauser,30,9,6,1,1,7,3,0.375,,0
28873,Jayson Tatum,35,18,3,1,0,7,1,0.265,0.75,0
28874,Kristaps Porzingis,32,32,1,1,5,6,6,0.667,1.0,0
28875,Jaylen Brown,30,13,10,3,0,11,1,0.464,0.0,1
28876,Derrick White,35,21,3,0,2,11,3,0.553,,1
28877,Payton Pritchard,30,9,4,2,0,2,3,0.75,,0
28878,Luke Kornet,22,8,1,1,3,9,0,1.0,,0
28879,Oshae Brissett,18,6,3,0,1,2,0,0.6,,0
28880,Neemias Queta,3,0,0,1,0,0,0,0.0,,0
28881,Dalano Banton,0,0,0,0,0,0,0,,,0
28882,Svi Mykhailiuk,0,0,0,0,0,0,0,,,0
28883,Lamar Stevens,0,0,0,0,0,0,0,,,0
28884,Jordan Walsh,0,0,0,0,0,0,0,,,0
28885,Cam Whitmore,27,5,0,1,1,4,1,0.357,0.0,0
28886,Dillon Brooks,40,25,1,4,0,5,5,0.477,0.8,0
28887,Alperen Sengun,36,24,10,1,0,12,0,0.556,1.0,1
28888,Amen Thompson,31,15,5,1,0,14,0,0.5,0.833,1
28889,Jalen Green,32,16,5,1,0,4,1,0.417,0.333,0
28890,Aaron Holiday,27,12,5,1,0,4,2,0.75,,0
28891,Jock Landale,10,3,0,0,0,3,0,0.5,0.5,0
28892,Nate Hinton,0,0,0,0,0,0,0,,,0
28893,Jermaine Samuels Jr.,0,0,0,0,0,0,0,,,0
28894,Aaron Nesmith,25,6,1,1,0,3,1,0.357,0.333,0
28895,Pascal Siakam,30,15,7,0,0,4,1,0.464,1.0,0
28896,T.J. McConnell,11,4,3,2,0,1,0,0.25,,0
28897,Bennedict Mathurin,14,4,0,0,0,3,1,0.188,0.5,0
28898,Andrew Nembhard,25,9,6,1,0,0,0,0.333,0.75,0
28899,Jalen Smith,18,15,1,1,2,4,3,1.3,0.5,0
28900,Ben Sheppard,19,4,4,2,0,4,0,0.25,1.0,0
28901,Jarace Walker,18,10,1,1,0,9,2,0.833,,0
28902,Kendall Brown,0,0,0,0,0,0,0,,,0
28903,James Johnson,0,0,0,0,0,0,0,,,0
28904,Oscar Tshiebwe,0,0,0,0,0,0,0,,,0
28905,Isaiah Wong,0,0,0,0,0,0,0,,,0
28906,Grayson Allen,32,13,2,1,0,2,3,0.929,,0
28907,Jusuf Nurkic,18,4,4,0,1,13,0,1.0,,0
28908,Bradley Beal,38,25,3,1,0,4,0,0.688,1.0,0
28909,Devin Booker,35,26,8,2,0,6,1,0.396,0.778,0
28910,Eric Gordon,29,4,2,0,1,3,0,0.167,1.0,0
28911,Josh Okogie,14,0,2,1,0,2,0,0.0,,0
28912,Keita Bates-Diop,12,0,1,1,0,2,0,0.0,,0
28913,Chimezie Metu,7,2,1,1,0,1,0,0.0,1.0,0
28914,Drew Eubanks,10,3,0,0,0,2,0,1.0,0.5,0
28915,Jordan Goodwin,0,0,0,0,0,0,0,,,0
28916,Yuta Watanabe,0,0,0,0,0,0,0,,,0
28917,Rui Hachimura,22,9,2,1,0,2,1,0.357,0.8,0
28918,Anthony Davis,26,14,3,0,0,14,0,0.571,1.0,1
28919,Austin Reaves,25,15,2,1,0,4,3,0.65,1.0,0
28920,D'Angelo Russell,33,34,8,0,2,1,6,0.81,,0
28921,Max Christie,22,4,2,0,1,1,0,0.143,1.0,0
28922,Cam Reddish,21,10,1,2,0,4,0,0.625,,0
28923,Christian Wood,17,4,2,2,3,6,0,0.667,,0
28924,Jalen Hood-Schifino,6,4,1,1,0,1,0,1.0,1.0,0
28925,Jaxson Hayes,4,4,0,0,0,1,0,1.0,,0
28926,Colin Castleton,4,4,0,0,0,2,0,1.0,1.0,0
28927,Jerami Grant,32,17,3,1,1,3,0,0.4,1.0,0
28928,Deandre Ayton,22,6,0,0,0,4,0,0.429,,0
28929,Anfernee Simons,30,19,3,0,0,2,3,0.633,,0
28930,Malcolm Brogdon,32,23,9,0,1,7,3,0.559,0.8,0
28931,Toumani Camara,22,5,1,2,0,5,0,0.4,0.5,0
28932,Scoot Henderson,23,4,2,0,0,1,0,0.167,1.0,0
28933,Matisse Thybulle,12,0,2,3,0,0,0,0.0,,0
28934,Kris Murray,6,0,0,0,1,1,0,0.0,,0
28935,Rayan Rupert,6,6,0,0,0,1,0,0.4,1.0,0
28936,Taze Moore,4,2,0,1,0,0,0,0.5,,0
28937,Ibou Badji,3,0,0,0,1,1,0,0.0,,0
28938,Khris Middleton,31,26,2,2,0,2,2,0.714,1.0,0
28939,Giannis Antetokounmpo,35,31,10,3,2,17,1,0.46,0.667,1
28940,Malik Beasley,34,13,2,0,0,6,3,0.464,,0
28941,Damian Lillard,37,17,8,1,0,5,2,0.333,0.875,0
28942,Thanasis Antetokounmpo,0,0,0,0,0,0,0,,,0
28943,AJ Green,0,0,0,0,0,0,0,,,0
28944,Robin Lopez,0,0,0,0,0,0,0,,,0
28945,Cameron Payne,0,0,0,0,0,0,0,,,0
28946,Bojan Bogdanovic,22,15,1,0,1,1,2,0.583,0.5,0
28947,Kevin Knox II,8,4,0,0,0,2,0,0.667,,0
28948,Jalen Duren,32,12,1,0,1,12,0,0.357,1.0,1
28949,Killian Hayes,16,2,5,1,1,1,0,0.5,,0
28950,Isaiah Stewart,28,19,2,2,5,8,2,0.667,0.875,0
28951,Danilo Gallinari,9,9,2,0,0,3,1,0.875,0.667,0
28952,Alec Burks,27,9,3,0,0,2,3,0.375,,0
28953,Ausar Thompson,18,0,1,0,0,5,0,0.0,0.0,0
28954,Marcus Sasser,26,23,3,1,0,1,0,0.529,1.0,0
28955,Mike Muscala,16,3,1,0,1,4,1,1.5,,0
28956,Joe Harris,0,0,0,0,0,0,0,,,0
28957,James Wiseman,0,0,0,0,0,0,0,,,0
28958,Dean Wade,24,9,0,2,0,3,3,1.125,,0
28959,Jarrett Allen,27,14,4,0,2,11,0,0.75,0.5,1
28960,Max Strus,27,10,4,1,0,4,2,0.714,,0
28961,Donovan Mitchell,30,25,13,4,0,3,3,0.553,1.0,1
28962,Sam Merrill,31,26,1,1,0,3,8,0.923,1.0,0
28963,Georges Niang,28,11,1,0,1,5,2,0.444,0.75,0
28964,Craig Porter Jr.,21,12,5,0,0,3,0,0.714,1.0,0
28965,Tristan Thompson,20,4,1,1,1,5,0,0.333,0.0,0
28966,Ty Jerome,0,0,0,0,0,0,0,,,0
28967,Caris LeVert,0,0,0,0,0,0,0,,,0
28968,Franz Wagner,24,17,2,0,0,3,2,0.636,1.0,0
28969,Paolo Banchero,29,18,6,0,0,3,1,0.464,0.556,0
28970,Wendell Carter Jr.,26,10,1,2,0,9,1,0.5,0.5,0
28971,Anthony Black,18,7,2,1,0,1,0,0.5,0.5,0
28972,Joe Ingles,14,2,2,1,0,4,0,1.0,,0
28973,Cole Anthony,12,5,2,0,0,2,1,0.625,,0
28974,Caleb Houstan,23,6,0,0,0,2,2,1.0,,0
28975,Moritz Wagner,18,15,1,0,0,4,1,0.563,0.75,0
28976,Chuma Okeke,21,3,0,0,0,1,1,0.25,,0
28977,Trevelin Queen,13,8,5,1,0,1,0,0.5,0.667,0
28978,Goga Bitadze,8,2,1,0,0,1,0,1.0,,0
28979,Admiral Schofield,2,0,0,0,0,1,0,0.0,,0
28980,Nicolas Batum,32,5,6,3,0,8,1,0.625,,0
28981,Tobias Harris,34,14,6,0,0,2,0,0.455,1.0,0
28982,Joel Embiid,36,70,5,1,1,18,1,0.598,0.913,1
28983,Kelly Oubre Jr.,24,8,0,0,0,3,0,0.5,0.4,0
28984,Tyrese Maxey,41,18,8,0,0,4,2,0.533,1.0,0
28985,Danuel House Jr.,23,8,1,0,0,2,1,0.625,0.5,0
28986,Furkan Korkmaz,13,0,1,0,1,1,0,0.0,,0
28987,KJ Martin,17,4,1,0,0,2,0,0.4,,0
28988,Paul Reed,13,6,0,1,1,8,0,0.5,,0
28989,Terquavion Smith,1,0,0,0,0,0,0,0.0,,0
28990,Julian Champagnie,14,12,1,0,0,2,3,1.125,1.0,0
28991,Jeremy Sochan,33,14,4,0,1,8,3,0.542,0.5,0
28992,Devin Vassell,37,22,9,0,0,4,2,0.615,1.0,0
28993,Tre Jones,33,12,6,2,0,4,0,0.714,1.0,0
28994,Zach Collins,19,1,4,0,0,6,0,0.0,0.5,0
28995,Keldon Johnson,20,8,0,0,0,2,0,0.333,,0
28996,Blake Wesley,18,6,2,1,0,2,0,0.5,,0
28997,Cedi Osman,11,2,1,0,0,3,0,1.0,,0
28998,Malaki Branham,0,0,0,0,0,0,0,,,0
28999,Devonte' Graham,0,0,0,0,0,0,0,,,0
29000,RJ Barrett,37,29,1,0,1,9,0,0.667,0.833,0
29001,Scottie Barnes,40,22,8,0,6,12,1,0.464,1.0,1
29002,Jontay Porter,5,0,0,0,1,2,0,0.0,,0
29003,Immanuel Quickley,37,8,10,2,0,5,2,0.308,,0
29004,Bruce Brown,21,7,2,0,0,3,1,0.7,,0
29005,Thaddeus Young,26,12,4,3,0,6,0,0.625,1.0,0
29006,Dennis Schroder,21,11,3,1,0,2,1,0.389,1.0,0
29007,Chris Boucher,12,5,1,0,0,5,1,0.5,1.0,0
29008,Jordan Nwora,0,0,0,0,0,0,0,,,0
29009,Otto Porter Jr.,0,0,0,0,0,0,0,,,0
29010,Garrett Temple,0,0,0,0,0,0,0,,,0
29011,Vince Williams Jr.,35,18,1,2,1,10,2,0.727,0.667,1
29012,Jaren Jackson Jr.,32,27,5,6,1,4,2,0.591,0.333,0
29013,Luke Kennard,34,19,7,0,0,3,5,0.528,0.0,0
29014,John Konchar,28,6,4,0,5,5,0,0.5,0.0,0
29015,Ziaire Williams,13,6,2,0,0,2,1,0.5,1.0,0
29016,David Roddy,23,8,2,0,0,9,0,0.333,,0
29017,GG Jackson II,21,7,1,1,1,5,1,0.7,,0
29018,Jacob Gilyard,12,5,2,0,0,1,1,0.833,,0
29019,Xavier Tillman,15,2,2,1,0,4,0,0.167,,0
29020,Jake LaRavia,0,0,0,0,0,0,0,,,0
29021,Derrick Rose,0,0,0,0,0,0,0,,,0
29022,Jaden McDaniels,35,9,4,1,0,5,2,0.444,0.5,0
29023,Anthony Edwards,36,9,11,0,0,5,1,0.318,1.0,0
29024,Nickeil Alexander-Walker,30,18,2,1,0,0,4,0.889,1.0,0
29025,Kyle Anderson,21,5,8,0,0,4,0,0.5,1.0,0
29026,Jordan McLaughlin,10,0,3,0,1,2,0,0.0,,0
29027,Shake Milton,14,4,3,1,0,1,0,0.4,,0
29028,Troy Brown Jr.,0,0,0,0,0,0,0,,,0
29029,Luka Garza,0,0,0,0,0,0,0,,,0
29030,Wendell Moore Jr.,0,0,0,0,0,0,0,,,0
29031,Daishen Nix,0,0,0,0,0,0,0,,,0
29032,Brandon Miller,29,27,2,1,0,3,3,0.962,1.0,0
29033,Miles Bridges,39,28,2,1,0,5,3,0.5,1.0,0
29034,P.J. Washington,33,12,3,1,1,7,2,0.857,0.0,0
29035,LaMelo Ball,35,18,13,3,0,6,1,0.417,0.75,1
29036,Ish Smith,10,6,1,2,0,1,0,1.0,,0
29037,JT Thor,16,7,0,0,2,3,2,1.0,0.5,0
29038,Nathan Mensah,14,2,1,0,0,3,0,1.0,,0
29039,Nick Smith Jr.,14,8,2,0,0,2,2,1.0,,0
29040,Bryce McGowens,6,2,1,0,0,0,0,1.0,,0
29041,James Bouknight,0,0,0,0,0,0,0,,,0
29042,Frank Ntilikina,0,0,0,0,0,0,0,,,0
29043,Jaylen Brown,36,34,4,0,2,3,2,0.636,0.667,0
29044,Jayson Tatum,40,39,5,3,2,11,2,0.571,0.789,1
29045,Al Horford,31,11,3,1,0,6,3,0.786,,0
29046,Jrue Holiday,38,17,6,0,1,7,5,0.654,,0
29047,Derrick White,34,6,1,2,1,4,1,0.208,0.5,0
29048,Luke Kornet,18,2,1,0,1,5,0,0.333,,0
29049,Sam Hauser,15,5,0,0,0,1,1,0.833,,0
29050,Payton Pritchard,24,5,6,1,1,7,1,0.357,,0
29051,Dalano Banton,0,0,0,0,0,0,0,,,0
29052,Svi Mykhailiuk,0,0,0,0,0,0,0,,,0
29053,Neemias Queta,0,0,0,0,0,0,0,,,0
29054,Lamar Stevens,0,0,0,0,0,0,0,,,0
29055,Josh Green,37,14,1,0,0,7,4,0.636,,0
29056,Derrick Jones Jr.,25,5,3,0,0,2,1,0.357,,0
29057,Dereck Lively II,24,6,1,0,2,8,0,1.0,,0
29058,Kyrie Irving,35,23,3,2,0,6,3,0.525,1.0,0
29059,Luka Doncic,39,33,13,2,0,18,2,0.433,0.636,1
29060,Maxi Kleber,25,7,0,0,2,2,0,0.429,1.0,0
29061,Grant Williams,17,2,2,0,0,3,0,0.2,,0
29062,Jaden Hardy,1,0,0,0,0,0,0,0.0,,0
29063,Richaun Holmes,0,0,0,0,0,0,0,,,0
29064,AJ Lawson,0,0,0,0,0,0,0,,,0
29065,Markieff Morris,0,0,0,0,0,0,0,,,0
29066,Olivier-Maxence Prosper,0,0,0,0,0,0,0,,,0
29067,Brandon Williams,0,0,0,0,0,0,0,,,0
29068,DeMar DeRozan,39,21,3,1,0,5,1,0.5,0.667,0
29069,Patrick Williams,31,13,2,1,0,4,3,0.542,,0
29070,Nikola Vucevic,36,19,7,0,0,17,1,0.559,,1
29071,Alex Caruso,32,15,3,0,3,4,5,0.625,,0
29072,Coby White,40,26,9,2,0,10,4,0.857,1.0,1
29073,Ayo Dosunmu,30,13,0,2,1,1,0,0.545,0.5,0
29074,Dalen Terry,9,0,1,0,0,0,0,0.0,,0
29075,Jevon Carter,7,0,0,0,0,1,0,0.0,,0
29076,Torrey Craig,0,0,0,0,0,0,0,,,0
29077,Julian Phillips,0,0,0,0,0,0,0,,,0
29078,Terry Taylor,0,0,0,0,0,0,0,,,0
29079,Grayson Allen,35,9,3,1,0,4,3,0.75,,0
29080,Kevin Durant,40,43,8,1,2,6,6,0.594,0.833,0
29081,Jusuf Nurkic,25,8,4,0,2,7,0,0.571,,0
29082,Bradley Beal,37,18,5,0,0,4,2,0.471,1.0,0
29083,Devin Booker,40,16,5,1,0,4,2,0.636,0.667,0
29084,Josh Okogie,13,4,0,1,0,3,0,0.333,0.5,0
29085,Drew Eubanks,22,10,4,0,0,8,0,1.0,1.0,0
29086,Saben Lee,5,2,1,0,0,2,0,0.5,,0
29087,Udoka Azubuike,0,0,0,0,0,0,0,,,0
29088,Jordan Goodwin,0,0,0,0,0,0,0,,,0
29089,Nassir Little,0,0,0,0,0,0,0,,,0
29090,Chimezie Metu,0,0,0,0,0,0,0,,,0
29091,Saddiq Bey,30,13,2,0,0,7,2,0.455,0.75,0
29092,Jalen Johnson,37,11,0,1,2,7,1,0.25,0.5,0
29093,Clint Capela,22,11,1,0,2,12,0,0.4,0.75,1
29094,Bogdan Bogdanovic,33,18,4,0,0,2,2,0.5,1.0,0
29095,Dejounte Murray,40,35,6,0,1,10,6,0.609,0.875,1
29096,Garrison Mathews,23,9,0,0,0,1,3,0.9,,0
29097,Patty Mills,15,2,2,1,0,0,0,0.2,,0
29098,Onyeka Okongwu,29,8,3,0,2,9,0,0.667,0.0,0
29099,Trent Forrest,8,0,1,0,0,2,0,0.0,,0
29100,Bruno Fernando,0,0,0,0,0,0,0,,,0
29101,AJ Griffin,0,0,0,0,0,0,0,,,0
29102,Seth Lundy,0,0,0,0,0,0,0,,,0
29103,Harrison Barnes,29,32,0,1,0,4,4,0.6,1.0,0
29104,Keegan Murray,32,13,2,2,0,6,2,0.5,0.5,0
29105,Domantas Sabonis,38,14,6,2,0,21,0,0.4,1.0,1
29106,De'Aaron Fox,34,12,1,1,0,3,0,0.313,0.667,0
29107,Davion Mitchell,22,5,2,0,0,2,0,0.286,1.0,0
29108,Trey Lyles,16,10,0,0,0,7,2,0.625,,0
29109,JaVale McGee,9,7,0,1,1,3,0,0.75,0.5,0
29110,Sasha Vezenkov,6,8,0,0,0,2,2,1.0,,0
29111,Keon Ellis,0,0,0,0,0,0,0,,,0
29112,Colby Jones,0,0,0,0,0,0,0,,,0
29113,Alex Len,0,0,0,0,0,0,0,,,0
29114,Michael Porter Jr.,30,5,1,0,1,4,1,0.278,,0
29115,Aaron Gordon,32,9,1,0,2,1,0,0.6,1.0,0
29116,Nikola Jokic,37,31,10,0,1,13,3,0.763,1.0,1
29117,Kentavious Caldwell-Pope,34,14,0,1,0,5,2,0.5,1.0,0
29118,Jamal Murray,36,31,7,0,0,8,3,0.521,1.0,0
29119,Reggie Jackson,24,13,2,2,1,2,1,0.591,,0
29120,Christian Braun,14,2,0,1,1,4,0,0.333,,0
29121,Peyton Watson,18,7,0,1,2,2,1,0.625,1.0,0
29122,DeAndre Jordan,10,2,1,0,1,3,0,1.0,0.0,0
29123,Justin Holiday,0,0,0,0,0,0,0,,,0
29124,Zeke Nnaji,0,0,0,0,0,0,0,,,0
29125,Aaron Nesmith,33,13,0,0,0,9,1,0.423,1.0,0
29126,Pascal Siakam,32,16,4,0,0,10,0,0.438,1.0,1
29127,Buddy Hield,22,3,1,2,1,1,0,0.333,1.0,0
29128,Bennedict Mathurin,28,11,3,0,0,5,1,0.438,0.8,0
29129,T.J. McConnell,20,17,7,0,0,1,1,0.682,1.0,0
29130,Isaiah Jackson,9,3,0,0,0,2,0,0.333,0.5,0
29131,Ben Sheppard,12,5,1,1,0,1,1,1.25,,0
29132,Kendall Brown,0,0,0,0,0,0,0,,,0
29133,James Johnson,0,0,0,0,0,0,0,,,0
29134,Oscar Tshiebwe,0,0,0,0,0,0,0,,,0
29135,Jarace Walker,0,0,0,0,0,0,0,,,0
29136,Cameron Johnson,25,19,2,0,0,5,4,0.643,1.0,0
29137,Dorian Finney-Smith,36,5,7,1,1,2,1,0.25,,0
29138,Nic Claxton,38,8,1,2,1,17,0,0.444,,0
29139,Mikal Bridges,36,36,5,1,0,5,7,0.673,0.5,0
29140,Spencer Dinwiddie,18,0,4,0,0,0,0,0.0,,0
29141,Cam Thomas,22,14,2,0,1,1,0,0.545,1.0,0
29142,Royce O'Neale,20,8,3,1,1,4,2,1.0,,0
29143,Lonnie Walker IV,12,5,0,0,0,1,1,0.313,,0
29144,Day'Ron Sharpe,0,0,0,0,0,0,0,,,0
29145,Trendon Watford,0,0,0,0,0,0,0,,,0
29146,OG Anunoby,33,10,1,4,2,5,0,0.375,1.0,0
29147,Julius Randle,36,30,7,0,0,9,2,0.579,1.0,0
29148,Donte DiVincenzo,25,11,0,1,0,5,3,0.55,,0
29149,Jalen Brunson,35,30,4,0,0,3,2,0.545,0.857,0
29150,Josh Hart,28,2,1,2,1,5,0,0.143,,0
29151,Miles McBride,12,8,2,0,1,1,2,0.8,,0
29152,Quentin Grimes,20,5,2,1,0,1,1,0.5,,0
29153,Precious Achiuwa,21,6,2,0,0,9,0,0.5,,0
29154,Ryan Arcidiacono,0,0,0,0,0,0,0,,,0
29155,Evan Fournier,0,0,0,0,0,0,0,,,0
29156,Brandon Ingram,30,18,6,0,0,5,0,0.444,1.0,0
29157,Zion Williamson,26,17,11,0,0,3,0,0.667,0.5,1
29158,Jonas Valanciunas,23,17,3,0,0,12,1,0.577,0.5,1
29159,Herbert Jones,25,22,5,1,1,5,4,1.111,1.0,0
29160,CJ McCollum,29,33,2,1,1,5,9,0.912,0.667,0
29161,Larry Nance Jr.,19,12,3,1,1,8,1,0.917,1.0,0
29162,Trey Murphy III,24,14,2,0,0,4,2,0.5,0.0,0
29163,Naji Marshall,16,3,4,1,0,2,1,0.5,,0
29164,Dyson Daniels,17,0,3,1,0,5,0,0.0,,0
29165,Simone Fontecchio,24,18,2,2,0,4,5,0.944,1.0,0
29166,Lauri Markkanen,27,11,1,0,0,4,1,0.3,1.0,0
29167,Kris Dunn,17,10,4,0,0,3,2,0.714,,0
29168,Walker Kessler,25,6,1,0,4,5,0,0.667,0.4,0
29169,Jordan Clarkson,22,9,1,0,0,1,0,0.444,1.0,0
29170,Ochai Agbaji,23,5,0,0,0,2,1,0.625,,0
29171,Luka Samanic,4,0,0,0,0,0,0,0.0,,0
29172,Omer Yurtseven,0,0,0,0,0,0,0,,,0
29173,Jerami Grant,29,18,1,1,1,5,4,0.8,0.5,0
29174,Deandre Ayton,27,5,2,0,0,7,0,0.286,0.5,0
29175,Anfernee Simons,33,17,5,0,1,3,4,0.583,0.75,0
29176,Malcolm Brogdon,35,18,7,0,1,2,2,0.5,1.0,0
29177,Scoot Henderson,25,19,7,1,0,4,2,0.444,1.0,0
29178,Duop Reath,20,10,3,1,1,4,2,0.8,1.0,0
29179,Toumani Camara,14,0,1,2,0,5,0,0.0,,0
29180,Matisse Thybulle,19,8,1,1,1,3,2,0.667,,0
29181,Ibou Badji,0,0,0,0,0,0,0,,,0
29182,Taze Moore,0,0,0,0,0,0,0,,,0
29183,Kris Murray,0,0,0,0,0,0,0,,,0
29184,Rayan Rupert,0,0,0,0,0,0,0,,,0
29185,Luguentz Dort,23,6,1,0,0,3,1,0.417,0.5,0
29186,Jalen Williams,32,19,2,2,2,4,1,0.475,,0
29187,Chet Holmgren,32,8,3,0,6,10,0,0.5,0.5,0
29188,Josh Giddey,24,7,3,0,0,5,0,0.5,0.5,0
29189,Shai Gilgeous-Alexander,35,33,10,5,0,6,0,0.417,0.765,1
29190,Cason Wallace,12,3,0,0,0,4,1,0.75,,0
29191,Jaylin Williams,14,7,1,1,1,2,1,0.7,0.0,0
29192,Isaiah Joe,19,9,2,0,0,1,1,0.9,,0
29193,Aaron Wiggins,17,13,0,0,0,3,1,0.813,,0
29194,Kenrich Williams,13,5,0,1,0,4,1,0.5,,0
29195,Vasilije Micic,6,1,0,0,0,0,0,0.0,0.5,0
29196,Davis Bertans,2,0,0,0,1,0,0,0.0,,0
29197,Tre Mann,0,0,0,0,0,0,0,,,0
29198,Aleksej Pokusevski,0,0,0,0,0,0,0,,,0
29199,Kawhi Leonard,38,25,10,2,1,11,0,0.688,1.0,1
29200,Mason Plumlee,19,0,2,0,0,2,0,0.0,,0
29201,Terance Mann,23,17,1,1,0,1,2,0.8,0.5,0
29202,James Harden,39,23,10,1,1,2,4,0.588,0.6,1
29203,Russell Westbrook,17,16,3,2,0,6,3,0.682,1.0,0
29204,Norman Powell,26,17,2,0,2,5,1,0.607,,0
29205,Daniel Theis,20,3,2,1,0,2,0,0.333,1.0,0
29206,Amir Coffey,24,9,0,1,0,2,3,1.125,,0
29207,Kobe Brown,0,0,0,0,0,0,0,0.0,,0
29208,Brandon Boston Jr.,0,0,0,0,0,0,0,,,0
29209,Bones Hyland,0,0,0,0,0,0,0,,,0
29210,Taurean Prince,32,11,2,2,1,3,2,0.5,1.0,0
29211,Rui Hachimura,29,11,2,1,1,3,1,0.688,,0
