,TEAM_ABBREVIATION,SEASON_ID,GAME_ID,GAME_DATE,MATCHUP,PLUS_MINUS,PTS,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT,rolling_10_avg_EFG_PCT,rolling_10_avg_FTA_RATE,rolling_10_avg_TM_TOV_PCT,rolling_10_avg_OREB_PCT,rolling_10_avg_OPP_EFG_PCT,rolling_10_avg_OPP_FTA_RATE,rolling_10_avg_OPP_TOV_PCT,rolling_10_avg_OPP_OREB_PCT,game_count
893,NYK,22015,0021500252,2015-11-29,NYK vs. HOU,-5.0,,0.615,0.218,0.222,0.143,0.489,0.379,0.079,0.339,0.47054545454545454,0.24254545454545456,0.14563636363636365,0.21054545454545454,0.4602727272727272,0.3569090909090909,0.11618181818181818,0.3064545454545455,18
894,SAC,22012,0021200898,2013-03-05,SAC vs. DEN,-7.0,,0.529,0.329,0.178,0.292,0.588,0.376,0.122,0.311,0.5124545454545454,0.29818181818181816,0.15381818181818183,0.24181818181818182,0.5530909090909092,0.2888181818181818,0.14136363636363639,0.2832727272727273,62
895,CHI,22017,0021701089,2018-03-24,CHI @ DET,-22.0,95.0,0.459,0.093,0.13,0.237,0.586,0.207,0.144,0.318,0.49154545454545445,0.23018181818181818,0.13099999999999998,0.20818181818181822,0.5725454545454546,0.2535454545454545,0.14981818181818182,0.2645454545454546,73
896,SAS,22016,0021600701,2017-01-27,SAS @ NOP,-16.0,103.0,0.459,0.341,0.123,0.226,0.586,0.151,0.141,0.313,0.5488181818181819,0.28736363636363643,0.1100909090909091,0.18754545454545457,0.5017272727272727,0.27799999999999997,0.14654545454545456,0.2735454545454546,46
897,PHI,22013,0021300583,2014-01-17,PHI vs. MIA,-15.0,,0.381,0.44,0.221,0.322,0.525,0.25,0.207,0.349,0.474,0.2903636363636363,0.16145454545454546,0.20881818181818182,0.47918181818181826,0.30809090909090914,0.16872727272727273,0.3536363636363637,39
898,CLE,22022,0022200631,2023-01-12,CLE @ POR,6.0,119.0,0.534,0.348,0.108,0.245,0.583,0.372,0.165,0.171,0.5530909090909091,0.3188181818181817,0.121,0.21663636363636363,0.5714545454545455,0.27463636363636357,0.15145454545454545,0.26699999999999996,43
899,SAS,42012,0041200231,2013-05-06,SAS vs. GSW,2.0,,0.5,0.267,0.118,0.217,0.565,0.24,0.176,0.309,0.5216000000000001,0.2364,0.10859999999999999,0.20179999999999998,0.49219999999999997,0.23899999999999996,0.175,0.2618,5
900,UTA,22018,0021801041,2019-03-16,UTA vs. BKN,16.0,,0.5,0.341,0.143,0.273,0.411,0.232,0.068,0.175,0.5255454545454546,0.2918181818181818,0.1338181818181818,0.22763636363636364,0.4811818181818181,0.2417272727272728,0.10972727272727273,0.24018181818181816,69
901,BKN,42022,0042200122,2023-04-17,BKN @ PHI,-12.0,84.0,0.456,0.213,0.098,0.094,0.519,0.2,0.204,0.378,0.553,0.2135,0.158,0.1205,0.5545,0.19,0.1515,0.359,2
902,SAC,22014,0021400705,2015-01-31,SAC @ IND,5.0,,0.456,0.363,0.143,0.191,0.444,0.313,0.155,0.213,0.47463636363636363,0.32618181818181824,0.1639090909090909,0.22454545454545452,0.52,0.2779090909090909,0.13318181818181818,0.2503636363636364,46
903,TOR,22011,0021100519,2012-02-29,TOR @ NOH,11.0,,0.5,0.299,0.111,0.152,0.394,0.338,0.124,0.327,0.4949090909090908,0.268,0.1559090909090909,0.22709090909090912,0.4843636363636364,0.36854545454545456,0.15736363636363634,0.2766363636363637,35
904,CHA,22020,0022000069,2021-01-01,CHA vs. MEM,-15.0,93.0,0.459,0.244,0.182,0.182,0.556,0.111,0.168,0.286,0.5234,0.2364,0.16360000000000002,0.21039999999999998,0.5332000000000001,0.2596,0.16820000000000002,0.2762,5
905,NYK,22018,0021800421,2018-12-14,NYK @ CHA,2.0,,0.541,0.316,0.089,0.158,0.569,0.098,0.141,0.255,0.4937272727272728,0.26281818181818184,0.12945454545454546,0.20418181818181813,0.5455454545454544,0.2595454545454545,0.12436363636363636,0.2665454545454545,30
906,DEN,22013,0021301153,2014-04-06,DEN @ HOU,-5.0,,0.542,0.121,0.177,0.259,0.526,0.408,0.13,0.3,0.5095454545454545,0.31545454545454543,0.157,0.23045454545454544,0.5142727272727272,0.2932727272727273,0.153,0.3175454545454545,77
907,MIN,22010,0021000842,2011-02-22,MIN @ MIL,-6.0,,0.405,0.369,0.176,0.3,0.424,0.392,0.133,0.24,0.455909090909091,0.28718181818181815,0.16181818181818183,0.2577272727272727,0.49890909090909097,0.2808181818181818,0.13654545454545455,0.2883636363636363,57
908,DAL,22022,0022200854,2023-02-11,DAL @ SAC,-5.0,128.0,0.626,0.209,0.148,0.146,0.55,0.25,0.065,0.24,0.5622727272727274,0.2969090909090909,0.1258181818181818,0.19690909090909087,0.5474545454545455,0.3124545454545455,0.12845454545454546,0.2687272727272727,58
909,DAL,22017,0021701123,2018-03-28,DAL @ LAL,-10.0,93.0,0.47,0.226,0.113,0.113,0.526,0.416,0.151,0.217,0.5163636363636364,0.2262727272727273,0.1189090909090909,0.17509090909090907,0.5171818181818181,0.24081818181818182,0.128,0.24372727272727274,75
910,CLE,22012,0021201101,2013-04-01,CLE @ ATL,-8.0,,0.525,0.185,0.15,0.186,0.512,0.321,0.127,0.229,0.4735454545454546,0.22645454545454544,0.14436363636363633,0.19963636363636364,0.5304545454545454,0.32490909090909087,0.15245454545454543,0.28290909090909094,73
911,DEN,42022,0042200141,2023-04-16,DEN vs. MIN,29.0,109.0,0.544,0.189,0.113,0.212,0.438,0.198,0.126,0.132,0.544,0.189,0.113,0.212,0.438,0.198,0.126,0.132,1
912,NJN,22011,0021100775,2012-03-31,NJN @ SAC,12.0,,0.522,0.217,0.191,0.302,0.45,0.256,0.175,0.358,0.4608181818181819,0.2651818181818182,0.15781818181818183,0.27009090909090905,0.5053636363636363,0.24781818181818183,0.16454545454545458,0.29336363636363644,54
913,DEN,22013,0021301124,2014-04-02,DEN vs. NOP,30.0,,0.647,0.272,0.104,0.174,0.486,0.608,0.165,0.238,0.5126363636363637,0.3276363636363637,0.15627272727272729,0.2210909090909091,0.5262727272727272,0.2706363636363636,0.16063636363636366,0.30036363636363633,75
914,PHI,22018,0021800270,2018-11-23,PHI vs. CLE,-9.0,112.0,0.613,0.347,0.108,0.108,0.586,0.172,0.095,0.391,0.5401818181818182,0.3720909090909091,0.16509090909090912,0.1970909090909091,0.514909090909091,0.27672727272727277,0.11354545454545453,0.2766363636363636,21
915,BOS,42017,0041700113,2018-04-20,BOS @ MIL,-24.0,92.0,0.45,0.35,0.193,0.315,0.671,0.19,0.103,0.216,0.5096666666666666,0.27899999999999997,0.13433333333333333,0.23466666666666666,0.6146666666666667,0.2333333333333333,0.14966666666666664,0.20566666666666666,3
916,BKN,22015,0021500159,2015-11-17,BKN vs. ATL,2.0,,0.494,0.155,0.129,0.191,0.513,0.184,0.212,0.217,0.4636363636363637,0.21209090909090908,0.1510909090909091,0.23009090909090907,0.5169090909090909,0.25663636363636366,0.15263636363636365,0.2728181818181818,11
917,UTA,22014,0021401015,2015-03-18,UTA vs. WAS,-4.0,,0.439,0.293,0.103,0.255,0.571,0.365,0.247,0.303,0.4971818181818182,0.3166363636363636,0.18072727272727274,0.2683636363636363,0.4406363636363636,0.24727272727272726,0.14445454545454545,0.2616363636363636,67
918,ATL,22018,0021800848,2019-02-12,ATL vs. LAL,4.0,,0.522,0.283,0.177,0.111,0.505,0.263,0.15,0.224,0.5558181818181818,0.27981818181818185,0.15954545454545455,0.21790909090909089,0.5568181818181819,0.29418181818181816,0.12754545454545455,0.2924545454545455,57
919,OKC,22022,0022200354,2022-12-05,OKC @ ATL,7.0,121.0,0.516,0.253,0.149,0.269,0.495,0.167,0.163,0.356,0.5265454545454546,0.2708181818181818,0.14045454545454547,0.23663636363636364,0.5433636363636363,0.2726363636363636,0.16254545454545455,0.326,24
920,HOU,22017,0021700665,2018-01-18,HOU vs. MIN,18.0,116.0,0.574,0.193,0.106,0.234,0.519,0.259,0.118,0.213,0.5242727272727273,0.24245454545454545,0.13109090909090912,0.20654545454545453,0.5526363636363637,0.2605454545454546,0.14636363636363636,0.2286363636363637,43
921,NOH,22011,0021100592,2012-03-09,NOH @ DEN,-13.0,,0.486,0.444,0.163,0.214,0.603,0.438,0.136,0.297,0.46281818181818185,0.2751818181818182,0.16654545454545452,0.25427272727272726,0.49445454545454537,0.3262727272727273,0.14727272727272728,0.2984545454545455,40
922,IND,22011,0021100656,2012-03-17,IND vs. NYK,-14.0,,0.43,0.342,0.161,0.26,0.461,0.519,0.13,0.34,0.46727272727272723,0.34036363636363637,0.1322727272727273,0.2519090909090909,0.468,0.3451818181818182,0.15409090909090908,0.3244545454545455,43
923,MIA,22011,0021100045,2011-12-30,MIA @ MIN,2.0,,0.511,0.151,0.143,0.18,0.536,0.241,0.239,0.314,0.523,0.35975,0.1665,0.2015,0.521,0.29425,0.2155,0.27125,4
924,MIL,22012,0021200878,2013-03-02,MIL vs. TOR,8.0,,0.527,0.326,0.132,0.271,0.5,0.18,0.152,0.351,0.4720909090909091,0.2686363636363637,0.13936363636363636,0.22545454545454546,0.5013636363636365,0.26581818181818184,0.16854545454545455,0.3165454545454545,57
925,ATL,22020,0022000083,2021-01-02,ATL vs. CLE,-5.0,91.0,0.476,0.224,0.219,0.268,0.456,0.187,0.152,0.304,0.5541666666666666,0.3181666666666667,0.15333333333333332,0.23266666666666666,0.49533333333333335,0.2605,0.11883333333333335,0.2693333333333333,6
926,LAC,22022,0022200885,2023-02-16,LAC @ PHX,9.0,116.0,0.555,0.329,0.14,0.186,0.534,0.18,0.136,0.245,0.5505454545454546,0.2682727272727273,0.10309090909090908,0.18381818181818185,0.5736363636363636,0.2553636363636364,0.13345454545454546,0.23945454545454545,61
927,BOS,22011,0021100019,2011-12-27,BOS @ MIA,-8.0,,0.597,0.375,0.231,0.105,0.6,0.467,0.192,0.257,0.5615,0.39149999999999996,0.21500000000000002,0.211,0.567,0.463,0.1785,0.27949999999999997,2
928,LAL,22012,0021200208,2012-11-27,LAL vs. IND,-2.0,,0.355,0.566,0.208,0.234,0.392,0.342,0.174,0.268,0.48863636363636365,0.42327272727272724,0.17272727272727273,0.25545454545454543,0.4710909090909091,0.23436363636363639,0.1507272727272727,0.3016363636363637,15
929,HOU,22012,0021201144,2013-04-06,HOU @ DEN,-18.0,,0.554,0.386,0.181,0.216,0.601,0.212,0.104,0.373,0.5032727272727272,0.32009090909090915,0.16745454545454544,0.25818181818181823,0.4774545454545455,0.24427272727272734,0.13963636363636367,0.30054545454545456,77
930,ORL,22020,0022000529,2021-03-01,ORL vs. DAL,-6.0,,0.6,0.147,0.078,0.12,0.617,0.256,0.079,0.178,0.5090909090909089,0.20027272727272727,0.11245454545454545,0.15636363636363637,0.5459999999999999,0.20236363636363636,0.12563636363636363,0.22545454545454546,35
931,ORL,22019,0021900005,2019-10-23,ORL vs. CLE,9.0,94.0,0.483,0.221,0.13,0.13,0.426,0.17,0.159,0.224,0.483,0.221,0.13,0.13,0.426,0.17,0.159,0.224,1
932,WAS,22014,0021401162,2015-04-08,WAS @ PHI,29.0,,0.708,0.319,0.165,0.231,0.399,0.303,0.107,0.328,0.4970909090909091,0.29263636363636364,0.15490909090909089,0.19618181818181818,0.4655454545454546,0.2756363636363636,0.13136363636363638,0.2897272727272728,78
933,IND,22023,0022301202,2023-12-04,IND vs. BOS,10.0,122.0,0.559,0.223,0.059,0.132,0.536,0.124,0.168,0.37,0.5999090909090908,0.26145454545454544,0.11309090909090908,0.17700000000000002,0.5710909090909091,0.3232727272727273,0.13927272727272727,0.3396363636363637,19
934,MIN,22023,0022300221,2023-11-20,MIN vs. NYK,17.0,117.0,0.581,0.4,0.139,0.159,0.397,0.37,0.1,0.328,0.5704545454545454,0.3126363636363636,0.14836363636363636,0.19790909090909092,0.5047272727272727,0.23645454545454545,0.14390909090909093,0.29590909090909084,13
935,POR,22019,0021900925,2020-03-04,POR vs. WAS,21.0,125.0,0.599,0.395,0.154,0.171,0.442,0.204,0.096,0.343,0.543,0.2428181818181818,0.13118181818181818,0.19709090909090907,0.5388181818181819,0.24727272727272728,0.12890909090909092,0.28445454545454546,63
936,IND,22012,0021200715,2013-02-05,IND vs. ATL,11.0,,0.553,0.533,0.12,0.116,0.494,0.346,0.169,0.313,0.5193636363636362,0.2767272727272727,0.17672727272727273,0.28200000000000003,0.4844545454545454,0.2590909090909091,0.149,0.30454545454545456,49
937,MIN,22019,0021900935,2020-03-06,MIN vs. ORL,-14.0,118.0,0.52,0.204,0.076,0.182,0.649,0.369,0.107,0.222,0.5379999999999999,0.27972727272727277,0.13136363636363638,0.17281818181818182,0.5875454545454546,0.28145454545454546,0.13381818181818184,0.281,62
938,BOS,22020,0022000950,2021-04-30,BOS vs. SAS,3.0,143.0,0.552,0.343,0.111,0.279,0.592,0.413,0.098,0.213,0.5294545454545454,0.24627272727272723,0.14418181818181816,0.21554545454545454,0.53,0.24718181818181817,0.13154545454545458,0.24463636363636365,64
939,LAC,22012,0021201229,2013-04-17,LAC @ SAC,4.0,,0.568,0.205,0.133,0.229,0.5,0.281,0.111,0.308,0.5405454545454546,0.2525454545454546,0.13863636363636364,0.2736363636363637,0.49709090909090903,0.3119090909090909,0.1467272727272727,0.3022727272727273,82
940,WAS,22018,0021800588,2019-01-06,WAS @ OKC,18.0,,0.485,0.218,0.087,0.267,0.489,0.216,0.144,0.185,0.5192727272727273,0.24327272727272728,0.13563636363636364,0.18945454545454546,0.5426363636363637,0.2544545454545455,0.16390909090909092,0.2919090909090909,40
941,HOU,42014,0041400312,2015-05-21,HOU @ GSW,-1.0,,0.506,0.226,0.119,0.234,0.584,0.169,0.183,0.237,0.5070909090909091,0.4360909090909091,0.14945454545454545,0.2165454545454545,0.5253636363636364,0.32581818181818184,0.14118181818181819,0.2721818181818182,14
942,MIL,22020,0022000051,2020-12-29,MIL @ MIA,47.0,,0.712,0.163,0.161,0.238,0.538,0.228,0.208,0.178,0.609,0.23925000000000002,0.1475,0.251,0.5327500000000001,0.22699999999999998,0.132,0.238,4
943,MIL,22020,0022001048,2021-05-13,MIL @ IND,9.0,142.0,0.633,0.33,0.109,0.213,0.55,0.136,0.071,0.295,0.5677272727272726,0.24754545454545454,0.12027272727272727,0.19718181818181818,0.5562727272727274,0.24545454545454548,0.12045454545454545,0.2556363636363636,70
944,WAS,42020,0042000101,2021-05-23,WAS @ PHI,-7.0,118.0,0.602,0.17,0.154,0.175,0.548,0.355,0.104,0.34,0.602,0.17,0.154,0.175,0.548,0.355,0.104,0.34,1
945,PHX,22017,0021700732,2018-01-28,PHX @ HOU,-11.0,102.0,0.471,0.306,0.127,0.137,0.521,0.681,0.128,0.2,0.5001818181818183,0.24663636363636365,0.15090909090909088,0.18854545454545454,0.5660000000000001,0.2968181818181818,0.13745454545454547,0.24263636363636368,50
946,ATL,22011,0021100749,2012-03-28,ATL vs. CHI,-21.0,,0.431,0.113,0.126,0.167,0.525,0.247,0.094,0.383,0.49927272727272726,0.23636363636363636,0.13736363636363638,0.2009090909090909,0.49272727272727274,0.24390909090909088,0.14181818181818184,0.3116363636363637,52
947,UTA,22019,0021900152,2019-11-12,UTA vs. BKN,5.0,,0.5,0.38,0.102,0.212,0.517,0.278,0.157,0.308,0.528,0.32563636363636367,0.16227272727272726,0.14445454545454542,0.47345454545454546,0.27599999999999997,0.14745454545454548,0.2539090909090909,11
948,MIA,22012,0021200072,2012-11-09,MIA @ ATL,6.0,,0.533,0.211,0.167,0.195,0.475,0.198,0.138,0.286,0.573,0.25883333333333336,0.1411666666666667,0.17666666666666667,0.4918333333333334,0.25066666666666665,0.15433333333333335,0.3005,6
949,LAL,22017,0021700164,2017-11-09,LAL @ WAS,-16.0,95.0,0.378,0.477,0.179,0.288,0.56,0.241,0.206,0.225,0.5044545454545455,0.28218181818181814,0.16554545454545455,0.17863636363636365,0.511,0.25181818181818183,0.15263636363636363,0.24990909090909091,12
950,DEN,22023,0022300965,2024-03-15,DEN @ SAS,11.0,117.0,0.607,0.135,0.13,0.167,0.525,0.333,0.174,0.292,0.5955454545454546,0.18854545454545454,0.12190909090909093,0.19927272727272724,0.5121818181818183,0.2360909090909091,0.1267272727272727,0.28772727272727266,67
951,MIN,22010,0021000689,2011-01-28,MIN @ UTA,-8.0,,0.519,0.312,0.241,0.205,0.473,0.28,0.111,0.345,0.4938181818181819,0.2892727272727273,0.17327272727272727,0.27290909090909093,0.5121818181818182,0.3256363636363636,0.1549090909090909,0.32418181818181824,46
952,CLE,22016,0021600853,2017-02-23,CLE vs. NYK,15.0,119.0,0.615,0.172,0.132,0.19,0.455,0.168,0.123,0.361,0.5900000000000001,0.2632727272727273,0.13336363636363638,0.19136363636363637,0.5046363636363637,0.2075454545454546,0.12100000000000001,0.2915454545454546,56
953,WAS,22018,0021800977,2019-03-08,WAS @ CHA,-1.0,,0.517,0.302,0.142,0.26,0.49,0.208,0.139,0.368,0.5513636363636364,0.2633636363636364,0.14563636363636362,0.21445454545454545,0.5391818181818183,0.2688181818181819,0.13336363636363638,0.28854545454545455,65
954,DAL,22018,0021800764,2019-01-31,DAL @ DET,-4.0,,0.449,0.159,0.126,0.2,0.436,0.267,0.119,0.333,0.5193636363636364,0.2907272727272728,0.13,0.20609090909090907,0.5003636363636365,0.26036363636363635,0.11563636363636363,0.2910909090909091,51
955,HOU,22019,0021900086,2019-11-03,HOU @ MIA,-29.0,100.0,0.481,0.392,0.199,0.078,0.629,0.247,0.161,0.227,0.5123333333333333,0.3506666666666667,0.13949999999999999,0.18000000000000002,0.5951666666666667,0.24866666666666667,0.15383333333333335,0.2585,6
956,MIA,42010,0041000406,2011-06-12,MIA vs. DAL,-10.0,,0.521,0.458,0.18,0.205,0.567,0.22,0.149,0.295,0.4938181818181819,0.3644545454545455,0.1640909090909091,0.2079090909090909,0.47345454545454546,0.318,0.1462727272727273,0.3206363636363636,21
957,NYK,22024,0022400061,2024-10-22,NYK @ BOS,-23.0,109.0,0.622,0.205,0.13,0.132,0.658,0.084,0.044,0.298,0.622,0.205,0.13,0.132,0.658,0.084,0.044,0.298,1
958,MIL,22016,0021600809,2017-02-11,MIL @ IND,16.0,,0.596,0.507,0.079,0.19,0.548,0.329,0.156,0.256,0.5431818181818181,0.3653636363636364,0.15863636363636363,0.19218181818181818,0.5490909090909091,0.3426363636363637,0.16681818181818178,0.28463636363636363,53
959,NOP,22021,22100599,2022-01-09,NOP @ TOR,-4.0,101.0,0.533,0.333,0.141,0.167,0.506,0.235,0.142,0.36,0.5134545454545455,0.3201818181818182,0.13418181818181818,0.21509090909090905,0.5382727272727273,0.22109090909090903,0.11699999999999999,0.22745454545454544,40
960,LAL,22017,0021700450,2017-12-18,LAL vs. GSW,-2.0,114.0,0.5,0.38,0.107,0.121,0.453,0.196,0.129,0.344,0.5139999999999999,0.2517272727272727,0.1549090909090909,0.21563636363636363,0.5319999999999999,0.2275454545454546,0.14845454545454542,0.28627272727272723,28
961,POR,22013,0021300672,2014-01-28,POR vs. MEM,-17.0,,0.368,0.253,0.124,0.207,0.554,0.12,0.142,0.286,0.4846363636363637,0.2597272727272728,0.11999999999999998,0.25509090909090903,0.5109090909090909,0.23154545454545453,0.12209090909090907,0.2878181818181818,46
962,CHI,22010,0021000540,2011-01-08,CHI vs. BOS,11.0,,0.516,0.556,0.238,0.314,0.412,0.297,0.112,0.125,0.49963636363636366,0.3476363636363637,0.15772727272727272,0.23027272727272727,0.4574545454545454,0.27245454545454545,0.16545454545454547,0.2586363636363636,36
963,MEM,22019,0021900397,2019-12-16,MEM vs. MIA,7.0,118.0,0.564,0.349,0.17,0.333,0.525,0.383,0.138,0.289,0.5258181818181819,0.2537272727272727,0.1496363636363636,0.19027272727272726,0.519909090909091,0.31645454545454543,0.15009090909090908,0.2565454545454546,27
964,PHX,22016,0021600948,2017-03-07,PHX vs. WAS,-4.0,127.0,0.574,0.375,0.169,0.191,0.494,0.589,0.095,0.241,0.5380909090909091,0.2849090909090909,0.15418181818181817,0.20845454545454542,0.5086363636363637,0.3756363636363637,0.1399090909090909,0.2713636363636364,64
965,UTA,22016,0021600197,2016-11-20,UTA @ DEN,-14.0,,0.429,0.271,0.11,0.255,0.535,0.349,0.094,0.302,0.5066363636363637,0.2698181818181818,0.12781818181818183,0.18618181818181814,0.48372727272727273,0.25681818181818183,0.12000000000000001,0.26736363636363636,15
966,CHI,22019,0021900511,2020-01-02,CHI vs. UTA,-4.0,98.0,0.452,0.181,0.113,0.259,0.559,0.289,0.178,0.256,0.5076363636363637,0.19018181818181815,0.1491818181818182,0.20827272727272722,0.5073636363636363,0.2896363636363637,0.18099999999999997,0.2548181818181819,35
967,CHA,22022,0022200838,2023-02-10,CHA @ BOS,-11.0,116.0,0.527,0.28,0.122,0.212,0.635,0.191,0.141,0.149,0.5093636363636364,0.27090909090909093,0.13145454545454546,0.2007272727272727,0.5597272727272725,0.249,0.14790909090909088,0.27072727272727276,57
968,MIN,22023,0022300911,2024-03-08,MIN @ CLE,-9.0,104.0,0.457,0.234,0.126,0.125,0.494,0.409,0.122,0.273,0.526090909090909,0.27936363636363637,0.13081818181818183,0.20663636363636365,0.49963636363636366,0.24436363636363634,0.13354545454545452,0.27445454545454545,64
969,LAC,22023,0022301225,2023-12-08,LAC @ UTA,14.0,117.0,0.574,0.239,0.14,0.234,0.506,0.286,0.156,0.292,0.5257272727272727,0.27945454545454546,0.11172727272727273,0.21763636363636366,0.5075454545454545,0.2510909090909091,0.13263636363636364,0.2916363636363636,21
970,SAS,22012,0021201030,2013-03-22,SAS vs. UTA,7.0,,0.512,0.286,0.172,0.167,0.469,0.125,0.158,0.286,0.5408181818181818,0.25272727272727274,0.1525454545454545,0.19836363636363635,0.501090909090909,0.20981818181818176,0.15172727272727274,0.27890909090909094,69
971,LAL,22010,0021000932,2011-03-06,LAL @ SAS,16.0,,0.511,0.111,0.09,0.28,0.401,0.221,0.123,0.31,0.4880909090909091,0.2625454545454546,0.13936363636363636,0.25300000000000006,0.4634545454545455,0.23863636363636365,0.14427272727272727,0.2893636363636363,64
972,CHA,22018,0021801150,2019-03-31,CHA @ GSW,-47.0,,0.4,0.294,0.11,0.127,0.722,0.136,0.153,0.361,0.4979090909090909,0.24281818181818185,0.10572727272727273,0.1859090909090909,0.5703636363636363,0.22954545454545458,0.128,0.273,76
973,MIL,22023,0022300056,2023-11-28,MIL @ MIA,7.0,131.0,0.608,0.307,0.089,0.19,0.585,0.223,0.059,0.196,0.583090909090909,0.27499999999999997,0.12463636363636364,0.20136363636363636,0.5299999999999999,0.22472727272727272,0.11336363636363635,0.25827272727272726,18
974,NOH,22011,0021100214,2012-01-19,NOH @ HOU,-2.0,,0.41,0.17,0.141,0.271,0.449,0.148,0.201,0.302,0.4732727272727273,0.26381818181818184,0.17936363636363636,0.23681818181818182,0.4874545454545455,0.31745454545454554,0.15663636363636366,0.2763636363636363,15
975,BOS,22017,0021700215,2017-11-16,BOS vs. GSW,4.0,92.0,0.373,0.481,0.145,0.125,0.463,0.232,0.153,0.127,0.4850000000000001,0.2859090909090909,0.143,0.22472727272727278,0.47945454545454547,0.23800000000000002,0.15327272727272728,0.22300000000000003,16
976,MIN,22018,0021801197,2019-04-07,MIN vs. OKC,-6.0,,0.6,0.341,0.124,0.14,0.598,0.283,0.135,0.356,0.5202727272727272,0.2891818181818182,0.1260909090909091,0.19045454545454546,0.5541818181818181,0.2119090909090909,0.13318181818181818,0.2812727272727273,80
977,UTA,22014,0021400980,2015-03-14,UTA vs. DET,3.0,,0.522,0.348,0.196,0.244,0.429,0.262,0.153,0.362,0.4962727272727273,0.33536363636363636,0.18899999999999997,0.26490909090909087,0.4406363636363636,0.2387272727272727,0.14463636363636365,0.2736363636363637,65
978,POR,22015,0021500617,2016-01-18,POR @ WAS,10.0,,0.613,0.131,0.158,0.2,0.539,0.26,0.099,0.093,0.518,0.23145454545454547,0.141,0.22945454545454547,0.5290909090909091,0.31136363636363645,0.12672727272727272,0.2597272727272727,44
979,PHI,22021,22100050,2021-10-26,PHI @ NYK,-13.0,99.0,0.512,0.207,0.162,0.261,0.563,0.172,0.157,0.34,0.5545,0.19749999999999998,0.1285,0.186,0.5275000000000001,0.192,0.1345,0.278,4
980,ORL,22011,0021100843,2012-04-09,ORL vs. DET,30.0,,0.619,0.3,0.124,0.333,0.453,0.351,0.157,0.25,0.5111818181818182,0.288,0.15818181818181817,0.2372727272727273,0.5170000000000001,0.2459090909090909,0.148,0.2819090909090909,57
981,GSW,22021,22101225,2022-04-10,GSW @ NOP,21.0,128.0,0.722,0.16,0.176,0.212,0.495,0.121,0.122,0.379,0.5522727272727272,0.24963636363636368,0.15327272727272725,0.203,0.5096363636363637,0.28554545454545455,0.1298181818181818,0.2584545454545455,82
